"13D_NCI-H1395_3"	"14D_NCI-H1435_3"	"23D_NCI-H1666_3"	"41D_NCI-H2122_3"	"15D_NCI-H1437_3"	"01D_A427_3"	"22D_NCI-H1651_3"	"33D_NCI-H1975_3"	"32D_NCI-H1944_3"	"36D_NCI-H2023_3"	"02D_A549_3"	"40D_NCI-H2087_3"	"52D_NCI-H460_2"	"25D_NCI-H1703_2"	"04D_Calu1_2"	"03D_BEAS-2B_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"49D_NCI-H292_2"	"08D_HCC4006_3"	"43D_NCI-H2228_3"	"07D_HCC2935_3"	"28D_NCI-H1781_3"	"26D_NCI-H1734_3"	"55D_NCI-H820_3"	"20D_NCI-H1648_3"	"31D_NCI-H1838_3"	"47D_NCI-H2347_3"	"35D_NCI-H2009_3"	"54D_NCI-H522_3"	"53D_NCI-H520_2"	"39D_NCI-H2085_3"	"19D_NCI-H1623_3"	"57D_PC9_3"	"44D_NCI-H2291_3"	"51D_NCI-H441_3"	"12D_NCI-H1373_3"	"09D_HCC827_3"	"59D_SK-LU-1_3"	"30D_NCI-H1793_3"	"29D_NCI-H1792_3"	"56D_NCI-H838_3"	"06D_Calu6_3"	"11D_NCI-H1299_3"	"45D_NCI-H23_3"	"05D_Calu3_3"	"24D_NCI-H1693_3"	"37D_NCI-H2030_3"	"48D_NCI-H2405_3"	"58D_RERF-LC-MS_3"	"27D_NCI-H1755_3"	"16D_NCI-H1563_3"	"18D_NCI-H1573_3"	"50D_NCI-H3122_3"	"38D_NCI-H2073_3"	"34D_NCI-H1993_3"	"46D_NCI-H2342_3"	"21D_NCI-H1650_3"	"42D_NCI-H2126_3"	"17D_NCI-H1568_3"
"ENSG00000178852.15"	0.551884234649006	0.835818178714761	0.200640538988969	0	0.684281470995451	1.01317882452364	0.56627099249298	0.535820859571054	0.471709879738229	0.707758550608883	0.791055810329279	0.56737402484943	0	0	0.735430254936732	0.507275491640484	0.321135806985696	0.383870867678389	0	0.106177104823849	0.904881933918093	0.263079871098207	0.872561536610458	0.494938014637774	0.436848557333099	0.287654349664353	0.777985868804368	0.928326133526953	0.83698543955836	0.96273544842858	0	0.926244910219189	0.86839922999922	0.324605927435096	0.826348649176899	0.614649760406611	0.692378540548643	0.755071006345223	1.37206071130587	0.431227530936743	0.793804701295805	1.02481996963073	0.589401914668023	0.892273386240339	1.064530940963	1.29877506076229	1.31373555571841	0.462707863385996	0.796738546563459	0.432341401001984	1.10400524957872	0.607698809315932	0.265768048134403	1.18027786341881	0.932213948013969	1.01904765791035	0.816026728555694	0.289749514348687	0.603950079984509	0.661786969935333
"ENSG00000035499.12"	0.598772842219593	0.242389869747659	0.337352409313332	0.107766060595523	0.684432469972903	0.542850549614525	0.337493373077149	0.525239393510936	0.155286357371618	0.699236408359408	0.873504634685911	0.437937703943702	0.903547251610227	0.673891024345523	0.533845043323779	0.605061674595918	0	0	0.368867230677658	0.0897002371683568	0.302041034625261	0.568915994955371	0.492345662764523	0.630603368488479	0	0.262012697854669	0.688374620341441	0.847828020476582	0.485909902667869	0.872923102863354	0.633281243554599	1.08729861213635	0.647894233364878	0.601096721624033	1.09658241796395	0.777197283809729	1.02031694303089	0.695807670687493	0.348496327325007	0.614039418914068	0.922121717841412	0	0.871460078935416	0.843044148205048	0.759812667493694	0.903269903186959	0.584309988575014	0.861564377201353	0.588855695838114	0.88144855919781	0.860489775050391	0.124565417506404	0.749263487812484	0.744286506891243	0.373247018357603	0.611730221036977	1.05339858323402	0.754384143392847	0.827080094029206	0.613668528164679
"ENSG00000168615.11"	0.293589837529416	0.278391448658289	0.117549082275776	0.574711347306896	0.3439850982357	0.404576550829435	0.333896901217159	0.748085083483119	0.574259876727569	0.786512465629072	0.938658664979988	0.459818365852172	0.557266212620327	1.08353158001023	0.533845043323779	0.811694124431824	0.18959801803101	0	0.363651903041579	0.239499493262821	0.549730592832732	0.215230011737367	0.419694204693797	0.576526305904612	0.122049579666388	0.638821303781901	0.505442604486693	0.682311904298472	0.409007748955529	0.678991464229027	0.946787128210554	1.37666591572541	0.567129867760442	0.619076832314253	1.07375404904203	0.52961113007129	0.556331263771732	0.605073924847057	0.281775283232533	1.19537275960408	0.872546975096873	0.534980820179671	0.428201260551981	0.622837895381236	0.825535864588129	1.5186197098593	0.828432736114846	0.666963497818174	0.585302743240142	0.554464906354777	0.803462621858934	0.535931550812174	0.571820970732577	0.364787628492413	0.778730578181051	0.3286444067284	0.195567087676925	0.436933837170363	0.561178770182761	0.742871621610125
"ENSG00000151883.17"	0.733127084796981	0.182953437217464	0.589619858898058	0.556909685972742	0.843627577477034	0.401990416721045	0.570113163045644	0.195127192597706	0.456667386428133	0.372631502927997	0.25860041589593	0.437937703943702	0.259011695877701	0.377562998126309	0	0.362931539049603	0	0.199621289356015	0.21882586027361	0.453874159302405	0.721825747789792	0.576440263414396	0.512213767340071	0.380472347225651	0.510257059792006	0.521250287206515	0.663829619099147	0.984287497143988	0.38994253806793	0.691660341210387	0.548323757283833	1.20178017111846	0.335467359349824	0.387563236265872	0.620499640049091	0.655855115395502	0.772561324993203	0.86106548006933	0.220015319124309	0.771116782939366	1.29242005065068	0.876194551006266	0.468876645365926	0.750071128690421	0.150001599924477	1.11159831802914	1.17885439534238	0.753275991660715	0.210049706811122	0.101273994820634	0.659991741450784	0.499902476347063	0.684005550842018	0.912290837661972	0.231698278077229	0	0.494769863519181	0	0.589993866007029	0.349374338653486
"ENSG00000112685.13"	0.627776702997328	0.624938230586651	0.550066762334473	0.498417868472781	0.692487352167565	0.55285327971119	0.446620621954333	0.32927987944777	0.613395280418508	0.630930895192802	0.291616119768742	0.320856112563349	0.259011695877701	0.228581250679243	0.604573573348762	0.595432561634393	0.638642436594451	0.554771666329019	0.56375269360157	0.150547128090106	0.26860428750055	0.653106866973799	0.377871553119575	0.484715955285732	0.450839688914178	0.303156599571589	0.377734018691282	0.443946088607779	0.490245329213177	0.893110434448563	0.481573613618511	1.31271496773492	1.18158078887551	0.235314501657654	0.847863462547547	0.76040995043203	0.170813287973152	0.832730773991112	0.884991211541281	0.711359040038866	0.815752759585948	0.81182059723877	1.16511062388613	0.782945059025152	1.08961407570916	0.684231886824085	0.84531940229948	0.942167052989337	0.494568036494428	0.865261910461429	0.554034694753082	0.450738126234222	0.451193304981146	0.458750864712438	0.574630787913676	0.476484265380775	0.886761749576607	0.832070408722833	0.801520042531832	1.05395820720162
"ENSG00000067955.13"	0.377253119691017	0.711893139479748	0.458169486871207	0.270093758944156	0.559302063816618	0.661763053873043	0.677134832066297	0.884353618620804	0.22602526791393	0.609116881229463	0.453288449440417	0.443881475102786	0.43325460787916	0.199620552464335	0.357505695644219	0.78863805098752	0.712594654120635	0.605994780448557	0	0.191428346349961	0.176765546484623	0.795379936578034	0.233083729143219	0.555635143465951	0.167299839078121	0.560591811205385	0.467464703855805	0.34327585313366	0	0.685372096823071	0.355496114424018	0.87194752421356	0.725831242086171	0.49256736998497	0.784524151467548	0.456487012052141	0	0.779485911844769	0.519665144565089	0.696412138679401	0.675374932323276	0.962299555436404	1.0268307681163	1.006885533121	0.840869655364269	1.0063865981695	0.422633311563398	0.974851404625801	0.653425737430578	0.18334038913538	0.360163837493476	0.411462347655575	0.459832808441248	0.560208423721445	0.598662023383663	0.527967594307297	0.630390714220677	1.08364450435936	1.0099560466617	0.877580706606905
"ENSG00000136478.7"	0.650233658027209	0.544920436568058	0.607802121697708	0.587610804068441	0.718270161933049	0.459618088833739	0.385618378437638	0.707302568622063	0.28683973299133	0.765122528507365	0.128349438966503	0	0.56686735750592	0.472598327729948	0.344252181979663	0.77725816582227	0.445806278482233	0	0	0	0.294583156102849	0.447430169016865	0.262874131106872	0.457924635698451	0.529252065527121	0.438318191361075	0.336406460324265	0.111090223433195	0.633108086886433	0.969032363929131	0.894300305255663	1.07593970064359	1.04781449905042	0.95856678371933	0.940248731958343	0.384454576200018	0.0937509337206825	0.707235954209924	0	0.397942145460226	0.894932742862777	0.59565978827753	0.533629511536501	0.47837745256062	0.815760365165066	0.351493022016948	0.426722612860505	0.514012187585433	0.273922192195508	0.756299623873504	0.488738097132119	0.776345543121746	0.690898489176843	0.650947446828556	0.745131675947144	0.75294692638725	0.387783035812711	1.14608644275273	0.807462753503078	0.95422858239926
"ENSG00000112584.13"	0.467172446882183	0.508812669134561	0.764031355193605	0.383273895242453	0.236728012711635	0.643834807792468	0.348983046861482	0.665953993464528	0.306884592507481	0.857873799733169	0.598337765767956	0.390562740419321	0.259011695877701	0.627891281930608	0.690347190534022	0.959219670642212	0.762895698145496	0.522463649806496	0	0.518544847659896	0.56212916457789	0.510668292816611	0.414517820832551	0.568021234380294	0.591931004049389	0.408672318780931	0.774662591399709	0.272876790231057	0.178834892021883	0.324110345015232	0.894300305255663	0.64476661576935	0.651408655771656	0.678014471797137	0.392626091960782	0.481084859221139	0.0937509337206825	0.273370842461875	0.149320060607288	0.309840838912095	0.399566603604887	0.868430259921949	0.839433189641241	1.24830875870284	1.09223776393855	0.671965719014692	0.718149892620964	1.08627347785055	0.64993825703924	0.800965045240007	0.889133456842779	0.543960130582542	0.281730590290386	0.719705176256268	0.698445671636007	0.372249263507307	0.429356303342602	0.502012488280529	0.829278929039615	0.931193843807125
"ENSG00000114416.17"	0.395891382072092	0.397321815332697	0.475651128033616	0.327677658276938	0.640079198685402	1.02803773349712	0.803176882184011	0.770037155374401	0.511362351583583	0.61841836688052	0.375733682037316	0.349289845513548	0.43325460787916	0.228581250679243	0.205378592157584	0	0	0.199621289356015	0.21882586027361	0.40848040186585	0.678295700434871	0.0849781216938164	0.274832171046506	0.751033736727602	0.427873712735941	0.530370498325501	0.377734018691282	0.278159417451629	0.308994862625043	0.763905247600002	0.892445250532006	0.886989376581315	0.617327384934534	0.9884782695549	0.829020878405839	0.542728972285282	0.598713097551356	0.537561090409167	0.149320060607288	0.653262358351539	0.664902594980336	0.928368614579479	0.737408961816892	1.03690068921409	1.21969150517187	1.11130958173526	0.994527455471718	0.339918042545247	0.88587709859342	0.544053142959144	0.395899591605374	0.957566266433942	0.775745942949902	0.418577333804512	0.471113575925818	0.943395739776036	0.8947755443003	0.76533887699273	0.482197660394128	0.74517535557364
"ENSG00000160087.20"	0.545877595965231	0.689077777700723	0.424470134214036	0.587610804068441	0.519708840407725	0.90239549862109	0.694637032861058	0.793660647361068	0.585391122323405	0.705293604987582	0.299796084608916	0.23778138968036	0.43325460787916	0.228581250679243	0.718709676879767	0.238717509674548	0	0.439417213509726	0.368867230677658	0.191428346349961	0.316614461073114	0.294268577634095	0.262874131106872	0.347195271374268	0.337291996616583	0.427016494154478	0.189681650291544	0.405123086591759	0.303542189462004	0.857226367556242	0.9700520999225	1.12585187395638	0.555704231098223	0.72615021602012	0.667740755368341	0.838461115972742	0.325992926638232	0.500521575855553	0.548632417591428	0.346234795890382	0.772780089127448	0.611954741422848	0.720619291972201	0.831203941766288	0.958353328593279	0.361330073112281	0.977632209501546	0.273748593900069	0.733950907493534	0.858542915994404	0.340486481253426	0.454285700795963	0.8355267517772	0.82622582337125	0.827972636834344	1.00014955200752	0.861431027864755	0.101074465389288	0.456904922180975	0.677576259946844
"ENSG00000165097.14"	0.296101368939308	0.817601830406207	0.206256455102446	0.110732627010091	0.255241239210848	0.679331966269676	0.387168775760452	0.828362660963181	0.425566448520027	0.254883196966294	0.116153984818683	0.414895888701596	0.547448003087755	0.522970316069836	0.626196680095405	0.174449726863508	0.519180136844755	0	0.751399458593051	0.467047566091344	0.790447250146294	0.434901294549188	0.202619069713483	0.759772543152212	0.295232332786182	0.287654349664353	0.192877243331361	0.384991945329673	0.409007748955529	1.35151552928719	0.355496114424018	0.971516091674357	0.914183915382317	0.4597292844217	0.731417998052084	0.531714551135325	0.193093461040607	0.36833821166988	0.375552991847615	0.415344419967103	0.721312719947228	0.442730657192048	0.368749743369984	1.05823726301018	0.971053030331033	0.600746882249201	1.13477291163945	0.904407890634195	0.415742412191891	0.44483785688016	0.737671988840211	0.572623854978406	0.361455641053809	0.392514717415267	0.370707994492082	0.717804286993481	1.25132596651896	0.502012488280529	0.718171327155451	0.660857976784767
"ENSG00000133302.12"	1.13387770287788	0.137977988807904	0.206256455102446	0.781334176665423	0.859691430813405	0.920345331704723	0.674644551428719	0.717940550776031	0.740690331747264	0.954169094136607	1.06936525242757	0.665018437377414	0.847051643820036	0.769854503644946	0.542456349101146	0.67927582745137	0.435217645945165	0.334298358528195	0.696574970270771	0.722798942060069	0.176765546484623	0.570659010234685	0.321942878250369	0.568021234380294	0.253927371901467	0	0.663829619099147	0.335648465872051	0.481530760139956	1.45067200925781	1.15894422203413	0.93070193417935	1.04703460108912	0.747630095147506	0.455452298230625	0.747028954326687	0.560684506754711	0.75620064804526	0.332535061419917	0.743627833073475	0.750397824192447	0.970802398159245	0.769505858405722	0.632271281032758	1.00346726351025	0.940406883987837	0.9675742090497	0.500989120508198	0.424297466850956	0.786627530051173	0.803040499779855	0.448953412431399	0.983508100537376	0.755962375534084	0.511904805560981	1.03364034824483	0.542174852189257	0.901159934254653	0.765026655653553	1.21695218167032
"ENSG00000106443.16"	0.280049633734528	0.311047731975314	0.220890242765659	0.738318685481447	0.803401668056615	0.771312842840499	0.151413128631723	0.732446215228513	0.470325458752102	0.872524557498346	0.906536615481188	0.349289845513548	0.653618994982621	0.880782816853563	0.44931341968129	0.421931622780747	0.435217645945165	0	0.222472253030951	0.644469569260083	0.166785149130986	0.664785500154246	0.620772810617288	0.435275604718497	0.192975109469066	0.619568303334939	0.777985868804368	0.195218291285849	0.527573334315438	1.22997829873947	1.05619127214264	1.1076286875461	0.674211510073708	0.768690140958839	0.831838243852904	0.772610862936748	0.380655228715787	0.885289439888387	0.937273358700137	0.960758977383332	0.949951301324149	0.51520980759699	1.05934864826398	1.07580764554338	1.19901139022335	0.964213590319511	0.798248252102534	0.78231693610519	0.736301938891692	0.604997166255805	0.866274291327557	1.03887028990249	0.974627680228379	0.957982056910825	0.944485819077047	1.02469484943072	0.49582705179823	0.616531143502992	0.812472632686192	0.874837809688042
"ENSG00000141664.9"	0.774230179809018	0.242527682063529	0.275146530240577	0.586623645440875	0.790622029420343	0.497658408690136	0.312895981182239	0.845565471587066	0.897124710072394	0.50140370705906	0.690451206599744	0.134964921289065	0.557266212620327	0.563673716521345	0.533845043323779	0.578598467480568	0.503727345551537	0	0	0.474361359345882	0.2439232514226	0.674855104418659	0.469887205384979	0.418374118197076	0.260560679198935	0	0.755516579564052	0.571776682291982	0.34537132561394	1.02605661884391	0.865469029182836	0.689645077213458	1.13427907494856	1.09571359513319	0.130464521048681	0.57422785156736	0.691639943498712	0.512906646830622	0.293156374878252	0.511983591328971	0.820747350042713	0.469974177391824	0.498988090076088	0.413477046797082	0.866379827498924	1.36073030726294	0.838437626734166	0.902287033242751	0.498942379157163	0.709193963132492	0.660089577236187	0.833410076316593	0.923742090032588	0.273581751932941	1.30585006111866	1.07244658672211	0.72792146360038	1.19757925369922	0.106590842073216	0.745940559261698
"ENSG00000165185.14"	0.293589837529416	0.31913212776733	0.220890242765659	0.334795085304158	0.499415627072447	0.765369917728128	0.707205269944072	0.0884640504036945	0.599292730097351	0.716958118286005	0.856873681301983	0.177858869258398	0.645772111719314	0.825319958283467	0.735430254936732	0.81050857881906	0	0.334298358528195	0.222472253030951	0.164007600880802	0.166785149130986	0.561259064748654	0.27575562568253	0.537645287099098	0.442152233309195	0.602865975101274	0.941318797427574	0.395829547417449	0.891532811485743	0.970960432531438	0.746796619604063	0.778007128373472	0.790037945308759	0	0.687028256647196	0.723219967489117	0.45349384517873	0.799364033899674	0.149320060607288	1.11927887904098	0.569222181015829	1.02507313792874	0.999520399525465	0.937562567843393	1.02560839433183	0.571503657380643	0	0	0.347522619733509	0.861974085536627	0.936426663351655	0.505489706158271	0.535897719507346	0.835302745549367	0.838703198823982	0.642349896098346	0.17962635480224	0.708742198128552	0.39587281966688	0.795543659636708
"ENSG00000144645.13"	0.129021534463378	0.816567963091012	0.117549082275776	0.110732627010091	0.236728012711635	0.494598495895589	0.81288969573982	0.49712297221394	0.380542694847421	0.522820749727272	0.507193772359965	0	0.259011695877701	0	0.930926980442355	0.122758105764263	0	0	0.632405243337279	0	0.109028437148572	0.334513299929835	0.598614555050408	0.441032498034661	0.464291325302011	0.654401716921419	0.660588139741024	0.668978335961928	0.570319998945232	1.44751090183766	0.442602730396474	1.38981003577299	0.914040360619138	0.49256736998497	0.626499120962521	0.914532864385866	0.546817851482645	0.598488839409582	0.512945403002434	1.01977405429661	0.405321698433551	0.748742785389605	1.0854918760021	0.662424224759091	0.516905098677022	1.14393208497109	0.330473715620882	0.308092304834879	0.590866193675682	0.929905081783177	0.428942010965511	0.28731921545019	0.234060578862128	0.841688885434301	0.767410933810461	0.670906981677286	0.541424516285572	0.946990366667166	0.430047578150136	0.349374338653486
"ENSG00000101871.14"	0.630104118311738	0.322946869149814	0.105984852412356	0.107766060595523	0.464852996422684	1.32433004601768	0.403446844113579	0.494930048202869	0.561359697687257	0.369351606401146	1.14437921121418	0	0	0	0.864527674297268	0.407165280731125	0.440544231896703	0.334298358528195	0.84383585697556	0.106177104823849	0.673004372737541	0.524464224771786	0.461693120696097	0.317741048403418	0.517512494197625	0.51495053223349	0.662751811934667	0	0.82172108920431	1.00431956569128	0.606168161332911	0.527033948965091	0.413463140070253	0.300388053313421	0.488320891179899	0.597906690054272	0.526248531967859	0.36833821166988	0.68895104298653	1.20394118341081	0.587007110075405	0.137125403064268	0.361392525444836	0.319698191163852	0.569244820038812	1.42431431091282	0.981197187911305	1.02555753636234	0.117601984577612	1.30145757182195	0.396079291967031	0.420216548555328	0.832437117161577	0.458750864712438	0.83878719256844	0.616130255380268	0.579127969902643	0.712159032978273	0.594327319767765	1.98176724239591
"ENSG00000123104.11"	0.586648144055263	0.584664456179485	0.531993601575776	0.194036783708666	0.093976734962101	0.177672451455231	0.29275542405515	0.581259735293566	0.582350257253087	0.372631502927997	0.299796084608916	0	0.445982733096482	0.918668006312541	0.906434447638969	0.770786991488938	0.453256758474004	0	0.21882586027361	0.150547128090106	0.549730592832732	0.156018670090221	0	0.156089885901821	0.476572844880293	0	0.32362196064652	0.34777204522502	0.44098856826263	0.24223159602487	0.177118333017379	0.681096637075489	1.11623090833561	0.796548041925754	0.278288773218801	0.157526980752289	0.364753426482958	0.664758398556655	0.620263419079811	0.610819805475154	1.06144348138901	1.58481196637031	1.27544007670199	0.760046173031558	1.36710530305081	0.393181258264735	0.651367147781943	0.778371775261865	0.728140912130012	0.755094982609858	0.803684041574536	0.912582392602064	0.979461068493931	0	0.26521879602922	0.518407497956992	0.195567087676925	0.971721870740846	0.342569268658323	0.758989840695196
"ENSG00000135365.15"	0	0	0.584202226055866	0.486274792487251	0	0.745726281736261	0.362320964570937	0.727037794712097	0.245218089064646	0.315038265258564	0.707389464255311	0	0	0.377562998126309	0.916755132378687	0.36297630088776	0	0.199621289356015	0	0.106177104823849	0	0	0	0.453165642448807	0.231701756829776	0.16367260639004	0.572686761319283	0.424278321258602	0.559290204655816	1.2392533313229	1.14193951055931	0.845413184972537	0.685616462841952	0.49256736998497	0.141259082381913	0.383009397864341	0.310006608913649	0.425361990280607	0.115418080340881	1.0198571879781	0.687486736501477	0.952325288396306	1.08218626070974	0.79324222506768	0.930344462173362	0.407907051413035	1.39994193480466	0.633343096734713	0.988651583740771	1.05812158078956	1.05743819401019	0.776905603384527	0.849221994071719	0.196074768830097	0.282669409617765	0	0.741453430925412	1.19012194226378	0.292605895188962	0
"ENSG00000132122.11"	0.377253119691017	0.303169634442439	0.299831531193839	0.711690189223691	0.646060635118001	0.893537773789207	0.409557632148892	0.749681277263118	0.400989010303318	0.80158667997188	0.484545907164053	0	0	0.199620552464335	0	0	0.337795070911279	0.335081694265406	0.222472253030951	0.150547128090106	0.872174360131149	0.0849781216938164	0.184621253138464	0.325271717909183	0	0.469790973092316	0.469153287676732	0	0.939932373612085	0.554858398811038	0	0.905959575415461	0.720479585441623	0	0.180004090149431	0.500263061746751	0	0.728216879082917	0.370881962342168	0.265254010459637	0.395899150336066	1.02942274507095	1.24454159673416	0.824990782364055	0.977481889963397	0.707771392335735	0.671318992226109	0.658700834367236	1.05088816761805	0.977400836790108	1.02635326894384	0.440765038797294	1.15031734537135	1.04562613798878	0.489371017286551	0.138939732040483	0.540020118126563	0.619160921229411	0.498739502303392	0
"ENSG00000183255.11"	0.109098080247533	0.954374464388552	0.691610104309385	0.461406630481658	0	0.853941286335644	0.193682205701565	0.408775511010753	0.155286357371618	0.897485631249948	0.659705701192802	0	0.420142160060707	0.377562998126309	0.626196680095405	0.75961789499948	0.869315664357091	1.1877075572992	0	0.506969332255973	0.26860428750055	0.632426519381408	0.344494626639166	0.514745063934068	0.824568114189704	0.29297640986115	0.777157430487539	0.786990434803049	0.557381768492038	0.705996721665292	0.402667522420621	1.27875032647888	1.0449544086334	0.550213420416337	0.595755456385674	0.930285828776861	1.00498069646764	0.667784872317666	0.838780800161487	0.477406000682537	0.744231595061721	0.680100871686906	0.18006073028168	0	0.927060685004103	0.526670089358005	1.19106483827536	0.684702934456909	0.924224945273815	0	0.620583416130864	0.889713139655366	0.336204494344565	0	0.224281271591285	0.251837177470124	0.77693222784846	1.09671737681792	0.466692249610622	1.16023741662387
"ENSG00000138738.10"	0	0.356058437915005	0.701314815759427	0.840369201384336	0	0.612574843603837	0.0683507165555125	0	0.789585238276863	0.952773167205754	0.798842675801218	0	0.420142160060707	0.683824996002989	0.96067101703097	0.331963851627744	0.591147956096956	0.891362566659314	1.13266344403162	0.341959906834776	0.942140342576087	0.156018670090221	0.516145247478842	0.743310936181577	0.122049579666388	0	0.107059254448998	0.630954600670217	0.575973696308918	0.765542603135331	0.302569697182863	1.19990415600863	1.06032756013829	0.300388053313421	0	0.351951793862748	1.00010934505344	0.331154169623043	1.23620027911597	0.768163748085626	0.507024939408596	0.581847482104239	0.18006073028168	0.634428104872617	0.758323180529844	0.514943513078943	1.07593171557875	0.684270293286394	1.12276576387936	0.271113606660129	0.277190792682241	1.27270805065506	1.03813097541024	0.418577333804512	0.856000880624502	0.311278468237837	0.363452026431172	0.850051613870056	0.608985083238225	0.836769740232045
"ENSG00000120256.9"	0.296101368939308	0.918725760214997	0.563453562104472	0.727986686531937	0.682819298590703	0.790781279949585	0.952386854511637	0.619641259761347	0.44967382435095	0.526567360707798	0.607031705822268	0.177858869258398	0.725893536642298	0.488284797766967	0.223523067145134	0	1.01088823848911	1.13470612828598	0.363651903041579	0.653225425772594	0.359841598872629	0.850369703598622	0.415448755335585	0.360204256409557	0.122049579666388	0.262012697854669	0.605239784853049	0.323088025316169	0.175163333598359	0.672515688122565	0.355496114424018	0.62326261629178	0.874312979372784	1.11761064005351	0.491703254688465	0.471967992698015	0.214286178595065	0.102795533979645	0.570938460529519	0.570473854084105	0.390016968663416	0.842548598387493	0.486980511243715	0.443301314817296	0.795167972936524	0.851896838030201	0.260818217675456	0.39001027648123	1.03942449387547	1.06014404196236	0.528971600340547	0.888066379864818	0.391095078636091	0.705794793472233	1.15069035627624	0.385576154196428	0.556961648808777	1.19866291204974	0.810001845940289	1.08881566188856
"ENSG00000197381.15"	0.268748959997156	0.945437898968272	0.398974324552777	0.36283263431659	0.579090973232862	0.827801356521708	0.759812253982834	0.456474782697481	0.444973407176976	0.254883196966294	0.207706568057879	0	1.09373180602447	0.456323970860956	1.1473615499304	0.605087306882023	0.993685001472945	1.13764312548301	0.697792081052815	0.303791708827655	0.252295013551992	0.451277764883121	0.327202102990418	0.166974223202956	0.459252775082855	0	0.189681650291544	0.205722481222918	0.1699073379335	0.55574238494611	0	0.714030031209093	0.611886628901526	0.426081347623896	0.141259082381913	0.617532234055835	0.521723523305153	0.328141663919066	0.220015319124309	0.227509737415344	0.590753544529856	0.747245550606783	0.92695024411057	0.711448717692262	0.798610340607948	0.286641243856638	0.341859002142079	0.558323404518968	0.648612800507988	0.551584870607858	1.58004353744512	0.971543469218443	0.456770169605446	0.905746830820318	0.491117377159497	0.959139651462413	0.350205373332264	0.710224251642101	0.55998302703344	0.736991896163547
"ENSG00000100154.14"	0.406299132661513	0	0	0	0	0.0940146527709855	1.00945949069657	0.896043825121725	0.306884592507481	1.07429398199755	1.16452393636219	0.177858869258398	0.420142160060707	0.90116281589951	0.684238751119262	0.612613507053335	0.344450948718047	0.538673220331466	0	0.0897002371683568	0.196104758001871	0.311494513875768	0.269830460493166	0.958862647520744	0.307368491773325	0.0978711174344896	0.261795019289512	0	0.103841250024915	1.09759902290239	0.442602730396474	0.375984359537612	0.701608208610822	0	0.978065332929044	0.197699519462577	0.170813287973152	0.202685245154737	1.14941024330265	1.19144182273176	0.961463206177243	0.953626909621279	0.375984398861052	0.860573303887876	0.785590970483841	0.255844825183884	0.297389526060342	0.669324991874609	0.727213023888482	0.82586655255795	1.01402668655478	1.12224408189568	0.355268610497861	0.157986515178064	0.488619295876832	0.46495385546931	0.659596152638564	0.439700964765241	0.256934498085972	0.725326020207083
"ENSG00000128602.9"	0	0	0	0	0	0.98610895673525	0.91535647595363	0	0.424026559949867	0.284748404621431	0.850080019315374	0	0	0.550525273975874	0.459753002745294	0.567305312929653	0.913525599947508	0.820591688406427	0.842095743049546	0.506257876153176	0.456483534291953	0.603351795474307	0	0.418374118197076	0.122049579666388	0.105868107840876	0	0	0	1.08014106866141	1.08499332799415	0.984291316219233	0.882114395201028	0.191949881444104	0	0	0.120227584442047	0.102795533979645	0.876977175325951	0.858270557804823	1.09809950775404	0.511382171467612	0	0.84371190788353	0.640445691905594	0.267063874946197	0.549944941633457	0.641210692227467	0.464728852802769	0.669762427553139	0.340486481253427	0.885455945173236	0.501757777806204	0	1.08540024414071	0.600438985886682	1.41261305861071	0.748071208503763	0.679839640642265	0.991468306024865
"ENSG00000174939.10"	0.209542234370987	0.237654205412303	0.646694215326363	0.238997445174134	0.464852996422684	0.445168458570707	1.10459121839677	0.608224543955311	0	1.20950469511807	1.1011515714104	0.545047277715587	0.420142160060707	0.199620552464335	0.357505695644219	0.858203479490825	0	0.199621289356015	0.692903037384134	0.920493497555013	0.497778695648786	0.217055809579884	0	0.663257339636249	0.468491757678983	0.731402307980692	0.107059254448998	0.445183909435972	0	0.600647714897868	1.05491431334488	0.359199800892364	0	0.673293695291342	1.0738697806732	0.103982945930244	0.589320213049782	0.469058315100098	0.655757406327674	0	1.27421458183416	0.531415203104879	1.1081760995499	0.851569642072685	0.849733502961257	1.20746022562023	0.336161940863069	0.833821832629056	0.94593052715712	0.805954787665055	1.02656367097409	0	0.583483894289724	0.337106848675797	1.3216967053017	0.704960680680381	0.31987040640597	0.183009992212986	0.397477312507521	0.184088614561466
"ENSG00000181722.16"	0.55327165063765	0.188164716075351	0.52757678413847	0.502035278097388	0.358673750411323	0.633019372205586	1.3290765851442	0.636545509793325	1.14054557591146	1.05902972756442	1.20632451888571	0.511522211077064	0	0	0.370366696184979	0	0.663885748756779	0.664634188702522	0	0.262659485889634	0.632217098960184	0.0849781216938164	0.123067111010702	0.858896333656347	0.708892095747777	0.932079804958008	0.107059254448998	0.774330003055254	0.574506086007057	0	0.355496114424018	0	1.09054234264413	0.895641423854899	1.29098250271182	0.0858669364254737	0.772561324993203	0.732895801355795	1.1946174782739	0.390936215594718	0.844036993751835	0.623053512236616	0.772945506334243	0.269715374583235	0.186331030530553	1.0010733638753	0	0.942610804171597	0.955357792685525	0.338623218367156	0.640785558036641	1.44403204474569	0.916323775282669	0.157986515178064	0.575247543267661	0	0	0	0.106590842073216	0.253293572161465
