"13D_NCI-H1395_3"	"32D_NCI-H1944_3"	"23D_NCI-H1666_3"	"15D_NCI-H1437_3"	"41D_NCI-H2122_3"	"14D_NCI-H1435_3"	"07D_HCC2935_3"	"28D_NCI-H1781_3"	"01D_A427_3"	"22D_NCI-H1651_3"	"26D_NCI-H1734_3"	"25D_NCI-H1703_2"	"52D_NCI-H460_2"	"20D_NCI-H1648_3"	"31D_NCI-H1838_3"	"35D_NCI-H2009_3"	"47D_NCI-H2347_3"	"40D_NCI-H2087_3"	"55D_NCI-H820_3"	"08D_HCC4006_3"	"43D_NCI-H2228_3"	"03D_BEAS-2B_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"49D_NCI-H292_2"	"04D_Calu1_2"	"33D_NCI-H1975_3"	"53D_NCI-H520_2"	"54D_NCI-H522_3"	"59D_SK-LU-1_3"	"56D_NCI-H838_3"	"11D_NCI-H1299_3"	"45D_NCI-H23_3"	"06D_Calu6_3"	"48D_NCI-H2405_3"	"27D_NCI-H1755_3"	"58D_RERF-LC-MS_3"	"29D_NCI-H1792_3"	"30D_NCI-H1793_3"	"37D_NCI-H2030_3"	"02D_A549_3"	"36D_NCI-H2023_3"	"57D_PC9_3"	"44D_NCI-H2291_3"	"51D_NCI-H441_3"	"09D_HCC827_3"	"12D_NCI-H1373_3"	"05D_Calu3_3"	"24D_NCI-H1693_3"	"21D_NCI-H1650_3"	"39D_NCI-H2085_3"	"16D_NCI-H1563_3"	"18D_NCI-H1573_3"	"19D_NCI-H1623_3"	"34D_NCI-H1993_3"	"38D_NCI-H2073_3"	"50D_NCI-H3122_3"	"46D_NCI-H2342_3"	"17D_NCI-H1568_3"	"42D_NCI-H2126_3"
"ENSG00000111371.15"	1.54304121255421	1.14523484861842	1.37103199033478	1.37263104105262	1.2004737602381	0.193622741136177	0.866190617771161	0.979658793416904	1.34424267123532	0.983813660082005	1.2628655006757	1.13173886117898	0.259011695877701	1.11489312137857	0.192877243331361	1.09263588058998	0.965929316171769	1.22849352375582	0.816835391194047	0.779599940873261	0.953850523909953	1.25295240172487	1.07959950493743	1.20007861548244	0.952257552709512	1.05006968035114	0.804703709908842	1.15155001320621	1.0854764865049	0.802977353506939	1.18680772827016	1.39173341203944	1.33927171586347	1.6218310159617	0.934922994997884	1.1641979430014	0.880205524457547	1.1661362708528	1.06459872486	1.24728961889951	1.13382086903455	1.00325251288176	1.45423770175457	1.49115831668184	1.10837782625246	1.27847118532295	1.37853503252454	1.24746809974052	1.63234173488385	1.6210942002679	1.38317694416438	1.07890628401548	1.19864309774413	1.52409837164493	1.34823732186014	1.2657995863037	1.49707548404059	1.48874026795506	1.60257106104882	1.49417474579427
"ENSG00000131149.18"	1.43934588695667	1.21459970584077	1.2671466034981	1.05051600196847	0.767109262520326	1.01247127082237	1.68178371107833	1.58913199018441	1.75975460377033	1.39319964888538	1.32737026480874	1.28564233122541	0	0.941270975330185	0.66167132327395	1.03948555795802	0.927534730383929	1.01231279822223	1.06354010662407	0.869030206935884	1.24917532276315	0.900223350882703	1.04324470619122	0.967558034346863	0.885172118884993	0.619107929519467	1.23814923857838	1.50311363614239	1.72278322827036	1.04520997979918	1.18730052205859	1.29276071677938	1.51108491241396	1.84400569318077	1.01353876637695	1.41510308986612	0.943009672248679	1.23172573981593	1.27990326565937	1.57878150237494	0.937073567421866	0.99579606444341	0.760335455567791	1.252343568447	1.44362930521238	0.850361184910963	1.06310383397677	0.716086370454344	0.876851152900311	1.13635861427075	0.76268507872959	1.44034719879306	1.53723841696892	1.43420450045881	1.15813207181822	0.828774323558448	1.26043170847973	1.75049190223524	1.08985587051926	0.924112363077584
"ENSG00000249859.9"	1.51713592854142	0.931626790978254	1.11458536627132	1.10120290364882	1.07887747941175	1.45408704088201	0.62542822277298	0.807196839967658	1.08178554947528	1.39261576627404	0.882363797560383	1.09642074322934	0.842041506039119	0.878513277484601	1.32695998389688	0.927554380978008	1.1966369367507	1.49777392430932	1.56169334896931	0.835131166953881	0.553890851689922	1.27119898849702	1.00035315986492	1.10786410201731	1.15356102438836	0.776270356802641	1.93482674330009	1.39812397908564	1.4559902309107	1.42164788423433	1.49454903224722	1.53103930226386	2.00916245304402	1.14096154253315	1.22485942665682	1.52709140083757	1.38427662895751	3.04663373264061	1.19067321516651	1.21453466434515	1.32808699998714	1.08001112145312	1.41592154092286	1.30113610666166	1.30046165487426	1.5729445903863	1.45254178859891	1.45473558082672	1.00813914569764	1.49945461875016	1.4807879159281	1.39018720136924	0.936162629944652	1.47896441474217	1.46885483273666	1.23560053329722	0.846267879984131	1.60759816628369	1.90005810509939	1.13092233163679
"ENSG00000033170.16"	0.209542234370987	0.714215592868328	0.860763769009591	1.26960336328935	0.799905880303583	0.873486260428888	1.71789143975729	1.48147075126959	0.727182658241317	0.693152695316417	1.01084797770623	0.683824996002989	0	1.18423886606267	1.17988540114562	1.36250583322866	1.63347021712866	1.26722909121534	1.23243345532432	1.37302336084439	1.63935372226024	0.706468073385561	0.334855639619269	0.74750144033951	0.880409210953594	1.08728046559969	1.507580501658	1.09184177124896	1.07837733109172	1.59139049945108	1.10738784254886	1.30322570374829	1.43816990885395	1.29811874167562	0.876463946521091	1.06917389439953	1.38540708238948	2.03127203642444	1.55977150762075	1.30274041734275	1.02494672681681	0.736375993514424	1.93635799561945	1.52980677620637	1.82969734092673	1.71443135418142	1.43523699709683	1.61903233923707	1.34713518390322	0.99019536853772	2.09392088954544	1.46382673200143	1.12344128075399	1.42464759146141	1.50045322531359	1.71393187617259	1.59254448368897	0.625221006727547	0.51007287986162	1.0617947373186
"ENSG00000138750.14"	1.22241252019964	1.00486393690444	1.28210643560274	1.22733637020867	1.23420941453391	1.30868386328667	0.984757902291079	1.3805293034912	1.27626173478393	1.26471851577905	1.2940719928724	1.21547267791167	0.984057061064515	1.0242295835615	1.20206762145553	1.12243908827197	1.24280490149366	0.637561498013171	1.01474817163346	0.980706732079491	1.10426776650021	1.31566602216651	1.11441023557759	1.19330027270467	1.30310452472198	1.40507534845624	1.18526878758857	1.67740034665389	1.51046894838944	1.92716650884605	1.29482161341601	1.38231330121602	1.55514368174358	1.49948261830142	1.45007226489463	1.2823715626751	1.10271226016299	1.38198762785977	1.39125854532277	1.17670159777249	1.31072962379035	1.36006897720037	1.54054032371681	1.589715905135	1.42599615730549	1.48576463583108	1.75038735213508	1.1788415388974	1.30752194108323	1.16215543996957	1.47585108220981	1.5482834932589	1.6613254266089	1.62668545754453	1.37067700457452	1.10495200364226	1.41180594978896	1.53321209742068	1.56013340049712	1.45112761434427
"ENSG00000153147.5"	1.42700173263162	1.31047387317061	1.13593852188321	1.25710626137188	1.22540160861339	1.0273579697231	1.11330329343831	1.62306499719515	1.19030872447058	1.39177049385924	1.35691084484078	1.18655916243003	0.921170269091866	1.34268297133209	1.53703337420032	1.2242407664261	1.29242826056937	0.680006616397239	1.47992173139462	1.32462060027802	1.54858907120078	1.33113582237516	1.47580127754563	1.3240315712528	1.22906279722953	1.30877990690734	1.50264619803295	1.56517044993516	1.5798237100756	1.69585534559104	1.34077908614288	1.18542839379421	1.12130234451155	1.50882832943999	1.51220908344324	1.42650148034452	1.36561438912021	1.80088406931698	1.34116810167153	1.41768420156386	1.08231881941066	1.17214888170465	1.5633752175651	1.49791597032993	1.54506809142488	1.61006404247201	1.44981670929133	1.3044264889694	1.58026400783717	1.56779668658014	1.45810883392114	1.74280176734604	1.80933836638596	1.49124034168591	1.34598999387532	1.51963137438402	1.42961236360438	1.56265256977968	1.58917553967275	1.56257673497937
"ENSG00000163960.11"	0.734041619920819	1.17771084360509	1.51975468193686	1.21070260297144	1.32926797917203	1.05685637495625	1.3686759412744	1.39966630244964	1.42431899027329	1.37561105006009	1.50990963860415	1.091287000141	0.56686735750592	1.53379784987629	0.928366574940649	1.24493131011988	1.49878164333336	0.894526613538356	1.11957473867315	1.13840321363106	1.61406709724414	1.35225309644858	1.20903883336932	1.23414933216395	0.881206665206321	1.40370669233841	1.57949237981801	1.70565216949303	1.54847509881882	1.59969105332801	1.39394425402459	1.60996555290455	1.35424226072307	1.66702056508841	1.89072304626401	1.46519036739977	1.3941468343643	1.68641974485916	1.46817626559617	1.24767502297218	1.38248064500599	1.27865929108175	1.76211402307885	1.84015483137938	1.77974537740118	1.39223812960414	1.47089937869665	1.41557318282947	1.74531379266365	1.69971652627835	1.57083672579927	1.89497165518123	1.51477429633252	1.95480456537998	1.48976654101149	1.49749827061795	1.7768523383875	1.68752552865504	1.36743926367044	1.42436404837429
"ENSG00000075711.20"	0.842466379037337	0.882975743238019	1.23340413962081	1.33763527526427	1.30600479662066	1.3270540436389	1.43527452068528	1.19165252820572	1.1108479324074	0.962634037968166	0.859227231077133	1.11261300493295	0.629639757665108	1.08487410546692	1.17955722230906	1.65386440107351	1.41683726693015	1.06987008804083	1.35894160652551	0.961120029206054	1.39112985725571	1.72696630275136	1.20482546202641	1.11649077854352	1.68638902283501	1.66507288222268	1.63795089809543	1.38525452310853	1.56932599620597	1.54663007015065	1.67425334806302	1.61407552032711	1.17794040882636	1.13201611755841	1.71493828127948	1.19293797314191	1.3633926086629	1.66999003907962	2.10073221435101	1.20420776733114	1.24636790878291	1.25865599819822	1.80420904955759	1.66310383050915	1.58453804095658	1.78599630463366	1.38384217407853	1.45810667485668	1.66042764811432	1.68175259104581	1.96743589587011	1.80786594146016	1.64431487632726	1.7822134350897	1.22588506394328	1.15656816813026	1.52047239998968	1.24816084074217	1.47603449384738	1.43658721108493
"ENSG00000144036.15"	1.59859756621993	1.15164380043119	1.30985191523235	1.37426385639298	1.40689857745872	1.05958617337293	1.88823905766674	1.34753665842755	1.01776227720664	0.726407718732128	0.911884439481203	1.17084708574291	0.653618994982621	0.943228056069196	1.38935728087002	1.27103739842613	0.799868395938437	0.728593378147285	0.806738028617034	1.05851492522258	0.904889990409322	1.12804839824112	1.00515542773587	1.16481618427241	1.31994717553632	1.39100765399857	1.1947042585978	0.402667522420621	1.32266808417351	1.15097148836173	0.991067719710776	1.17008239799524	1.31375704110087	1.30552516863951	1.3478106599569	1.4409632013411	1.70302099197187	1.69686080083779	1.5448374669564	1.48474430937944	1.44906382488312	1.08464841964176	1.75107218973368	1.7370975249777	1.49750585608738	1.33812658773878	1.16418773858365	1.33467932897008	1.43136331999617	1.76212178769826	1.8390186937663	1.79002632238271	1.51391636011951	2.12173435536581	1.23672507266595	1.28717826819051	1.66089378315538	1.58218289012797	1.91988290442152	1.45062804274106
"ENSG00000109685.17"	1.62544341482176	1.20014182571077	1.12122569520186	1.14932448837387	1.23941529686571	1.56548279172401	1.21436880112124	1.49839632138566	1.53744514250547	1.6229694146705	1.28275946885278	1.29219469341673	1.43665513005259	1.04334415169336	1.21825704965676	1.59808586104393	1.63517662119932	1.29802517735191	0.784646126499832	1.26347350713275	1.40105538070543	1.14867842591303	1.41743595099517	1.40598783229379	1.54089650191501	1.59851417515095	0.977714763055014	2.06570999012713	1.41325010770598	1.59920039201902	1.73835032438168	1.40294660660468	1.48705767051771	1.632045883311	1.01058957263407	1.31701336932763	1.44542847093253	1.56518586959484	0.900731387638265	1.23696335313597	1.23253637771983	1.28205034141668	1.16503857036806	1.44379985453849	1.59466461672432	1.30371848540407	1.38987410531529	1.43306245551305	1.52279168894434	1.25392948940948	1.70495992140522	1.42298966104166	1.73542985536001	1.73439025152321	1.42658398971189	0.924661975940073	1.34154246347739	1.44257617708086	1.59664366322749	1.29359207575817
"ENSG00000116539.12"	1.29795021540754	1.18563627914923	1.57645191449806	1.43512573823992	1.67602364559229	1.23960480559495	1.49752585519371	1.65516937356594	1.3840285278524	1.46633321537126	1.42054171224249	0.987447544569538	1.49481519895808	1.21750283223254	1.46019124177251	1.57535653322346	1.64436096655905	1.34502235419031	1.1063597107195	1.22383699271653	1.58073276223165	1.12490663837235	1.22629241935574	1.34630187933681	1.26107448686082	1.27461991229803	1.52067357387327	1.7531331302426	1.46730209452037	1.28257812818501	1.58579756393291	1.34441577957613	1.95463822834863	1.5173123580282	1.4629350689869	1.411612680458	1.47234356537025	1.56249413094481	1.413258529818	1.32674032381591	1.3551581460736	1.30089097547074	1.41275673593825	1.57919113903864	1.38457474153591	1.42719894703171	1.39722952474573	1.6269743750468	1.3487150672531	1.32743546917211	1.72521440535561	1.72690075816008	1.5656012931096	1.7921948869526	1.42635680475071	1.574468974023	1.51747780338033	1.93353029862157	1.35387831105398	1.530301368195
"ENSG00000165322.17"	1.58621820621208	1.38931672022722	1.2768808128002	1.41431300000198	1.16923508521117	1.6057230369706	0.925474281022223	1.42481780833448	1.91375553538965	1.70131500155705	1.06392864703207	1.14668794914705	1.18581014285664	1.38064211907037	1.39915260427285	1.12333994549874	1.33954203324969	0.975125541596215	1.22338558551361	1.48587595121604	1.22062836671289	1.34640528994217	1.33417247051495	1.24129461748897	1.46988804503755	1.36911975321388	1.54639769534116	1.44868673093485	1.29447776628759	1.64582403274543	1.69452959280832	1.26931774814565	1.48284717391045	1.78177919085436	1.47930960195438	1.84812433435352	1.25773344200842	1.64146999527096	1.47243147861759	1.3389388534555	1.62391252277926	1.17959599066004	1.54415594358692	1.18168338741923	1.49972754084175	1.53944405194292	1.42735018436591	1.94972485467476	1.99773881419439	1.26308250762107	1.51856611011985	1.6392398304432	1.58132031559537	1.2457190500169	1.51706877923811	1.39053573155033	1.39057788356273	1.74705948361822	1.85683024313789	1.61824919522571
"ENSG00000109670.14"	1.50456666482924	1.44111115397992	1.21513076841333	1.25519645319665	1.41049690783965	0.962472585228195	1.26914452375083	1.26918267107309	1.34048122378471	1.46830568609822	1.4771762318645	1.25945746561401	1.16714735695555	1.65714749037327	1.5694018051213	1.51853318802651	1.42942294266694	1.42608664320301	1.1639408441412	1.43658620313834	0.712268060033303	1.32356976959979	1.46222502632737	1.48925144778382	1.33307572601557	1.56165162379821	1.45273041379385	1.35268889610925	1.50554992669529	1.6499814645368	1.61536709795583	1.30185883748866	1.38154858673435	1.6374130349696	1.61006158160168	1.53460964972512	1.38990422191493	1.44154536525179	1.50986060005899	1.26969455434933	1.30161794817019	1.25838133508162	1.48278682265085	1.60948343526174	1.62367923690945	1.62294414093761	1.52367944620151	1.67727943566672	1.41951594955732	1.53969963079349	1.38908583260051	1.51042595015139	1.88164664723065	1.64313897163601	1.67548112208688	1.45538379710033	1.57164844645883	1.33203404631227	1.73353147570429	1.29093433840004
"ENSG00000110880.10"	1.25966989688688	1.35328335588562	1.09550310177891	1.03744953007559	1.33423214362895	1.42458990534925	1.25092064636214	1.45324980161867	1.08019986117877	1.44673376183821	1.46253374329022	1.20274571416895	1.0793838150238	1.36665386539455	1.48957459589529	1.4881370063323	1.69793742574645	1.17338327062355	1.50631280842439	1.17451026778853	1.49029452623169	1.55342805795894	1.78039229711904	1.84326057189258	1.29150766140754	1.57186168019231	1.51920943057363	1.55483694892586	1.51726713614573	1.84889152191612	1.17369729483605	1.42920227857577	1.51415607284762	1.51828550464715	1.48747810588848	1.50994175236286	1.48121088436432	1.78704325502482	1.61367564265792	1.72047010143	1.74951805659871	1.52288949245682	1.43101578534838	1.9153432978996	1.76822322890686	1.5958114552964	1.62233625112883	1.61211247105247	1.52852342041278	1.32215996104927	1.7960608390152	1.57674988592487	1.44825268208558	1.32691183928507	1.47940365123213	1.46291653586995	1.42068597372823	1.17135411377335	1.41452684188338	1.16706384801033
"ENSG00000115310.17"	1.12916670610774	1.00892023971382	1.1168772611344	1.00199505917096	1.01072516384214	1.28904331554321	0.825625610913736	0.94539429984587	1.2791053668955	1.10675521856152	0.9487750820963	0.874497219083442	0.776268067359051	1.07814675540803	1.20594877406222	1.2292617498345	0.88236033862056	0.810709161412348	1.03895700992712	0.879753162524294	0.693595733958053	0.962978177912596	1.13253038849236	1.28424617357476	0.798147318209934	1.36763275969873	1.11932452067216	1.20969709880379	1.23320726921296	1.04921438791334	1.32886082860053	1.58035817871691	1.51023637250398	1.53521518725186	1.20917722907385	1.49918547463173	1.50999732548185	1.26363133889749	1.3911816899644	1.24819509572337	1.19233375237943	1.04404284840953	1.58021072029918	0.91295182647999	1.31006015989069	1.27387078227309	1.23504468573768	1.47477479088096	1.39986081854653	1.25624401111368	1.69017448032223	1.06149524307391	1.15044791741885	1.39304004402658	1.39029375380807	1.36443955458529	1.03268016046704	1.48996584364439	1.17985881552904	1.22317095391793
"ENSG00000120071.13"	0.574175201141169	0.957062193519656	1.24500300988766	0.830358062351811	0.770695253506557	0.820209103652324	0.850435493807708	1.19875696650157	1.55591377580113	1.29904307944127	1.0809895278421	1.19373281334918	0.537402686547011	1.01442789626917	1.32262264311339	1.23772631830209	1.17911530527644	0.821237638086946	0.860769651694359	0.855529164816401	0.81464280425891	0.913530827521298	1.15119012589809	1.08297344287227	1.0115354040806	1.32712562315643	0.852656683650507	1.46422930111849	1.84255985708398	1.09488335522521	1.50726017670577	1.14974607246261	1.50284860685586	1.37662713401776	1.29064830149064	1.33926621176243	1.4158122300379	1.30962777867683	1.35755087908421	1.02017016998731	1.35975662371947	1.07004561069117	1.32524785466091	0.808612125566252	1.64565883267395	1.13998927566558	1.23840829910969	1.81549474262414	1.03350690978581	1.52169033666893	1.60596350083354	1.14094910980753	1.29004144758178	1.49366806131877	1.3142820268506	1.39395236443126	1.33473677405435	1.29687761103245	1.3615077593556	1.09685774842194
"ENSG00000151292.17"	1.27715495134464	1.06331857631975	1.05359940683095	1.07660947919007	0.892766007723152	0.413403477629886	1.13888719083683	1.24647259258937	1.03336362069134	0.967687005219721	0.969431074812839	1.25064375554365	0.826654677972357	0.857084774463858	1.0384950208069	1.05186681467106	0.87396634510358	0.873535246608664	1.05271670144539	1.46785300434581	0.818379103117035	1.42126255932034	1.21725964872334	1.13958097256426	1.31762005096535	1.37896094042516	1.16334484811705	1.56268107100725	1.38847972624052	1.44959704997968	1.31322960297461	1.18189431972605	1.28512960891901	1.20323772733443	1.17582874487872	1.15808736822678	1.49725052550943	1.54453147829382	1.47780846584425	1.23720576836857	1.3714013241833	0.913468345450687	1.01051773121683	1.10105103064131	1.39366840798668	1.05469243176941	1.20839804446815	1.61445675922628	1.61049954798726	1.42884007989801	1.53823699098753	1.38653708226829	1.58099560133093	1.07150754152009	1.51373727078106	1.13901380612602	1.34099289698005	1.42045267315699	1.23053972865302	0.968488498087523
"ENSG00000142599.17"	1.20811960814475	0.999862956289431	1.168105808027	1.22546452367142	0.931309204132512	0.91181145408831	1.19462600020826	1.29990217222407	1.39741722512708	1.15608279327273	1.21718422281422	0.942825225509231	1.02926511325738	0.796335094744917	0.981647473586322	0.96686560356089	0.778747357401694	1.05948042668879	1.16289821548345	1.08418168140944	0.84474330558567	0.739127488343534	1.01354760917721	0.994041029232621	0.798147318209934	0.79573505866228	1.06254278463975	1.75601481679924	1.96986951999435	0.865911194600632	1.69978408468716	1.32065681972495	1.70745622369407	1.47288913499062	1.69749407895856	1.61914260305295	1.48856754848337	1.38341480550277	1.00809531333168	1.68659752905601	1.29460993778558	1.25739676088234	0.748044356443667	1.18556965185068	1.48506883329747	1.19337118991908	1.00204312461323	1.39503427708197	1.2010320292057	1.70705782038938	1.56848229841679	1.29626745431511	1.67056727897429	1.34544236322482	1.35532113080095	1.3703502023751	1.71660212763315	1.641468484856	1.25384666676303	1.43694894377583
"ENSG00000072736.18"	0.854921071254761	1.23961924105169	1.31118648972268	1.35041203298934	0.866411293837373	1.13427381650474	1.3822844540585	0.922905024857141	1.29209894790014	1.43183626813193	1.14721004139997	1.02637809179844	1.21500346647388	1.20937835753433	1.29725522758397	1.19102179502341	1.01811788523446	1.0079055567899	0.706030435794536	0.564577948601491	1.10542196019139	1.30534868258235	1.11524753412486	1.14997783465258	1.27735834290193	1.28988129406224	1.34687302271288	1.5138486601329	1.51484800820225	1.03618530756703	1.65451313983793	1.57546904638436	1.4573514338727	1.6706564234302	1.22886613817816	1.53342901205412	1.31011043766803	1.73539158902472	1.61618126929873	1.34103182791575	1.45450286424276	1.41207765860625	1.44312259754771	1.25587221729276	1.34148808495074	1.37826345714563	1.06700928001433	1.59074660838121	1.13144359391618	1.37335061896506	1.36454148857995	1.54751403831873	1.65816230762033	1.53187612716144	1.39216681519079	1.444465413632	1.072205510331	1.3833486938677	1.67482340926156	1.42523910124225
"ENSG00000174197.16"	1.13241991006989	1.17523858210546	1.4499738580246	1.18253428479586	1.13727675739046	1.43425209631559	1.0413807796211	1.04708900408935	1.46455055901272	1.16755272641802	1.1322781507318	1.18346189328359	1.06117497512507	1.63053449937284	1.4010309000549	1.37317477917014	1.06731785669042	1.10833646103912	0.962047717801377	1.15990349770513	0.792010323958626	1.16862956425011	1.24909624935667	1.21608688270251	1.11258392615531	1.15366864189842	1.29629329431518	1.75454000606176	1.68792036205191	1.05209844756653	1.85898526046201	1.61477863036427	1.71466462319326	1.48565490366953	1.408491101782	1.67257194127043	1.37760525939011	1.67375182862558	1.56803088451706	1.42957592358056	1.31291286544356	1.4188916837136	1.57538937399916	1.12663082268647	1.50518760839232	1.26028639892026	1.16306386488098	1.29346428724899	1.48816423930254	1.54002925851375	1.51755252553589	0.974474023583224	1.5570393165414	1.52541498682242	1.6813482541516	1.6055455432803	1.77358150901816	1.23184436512823	1.7153354544301	1.40382808506735
"ENSG00000138376.10"	0.899191616911166	1.03658239468887	1.09502230994084	1.05923706638937	1.06204954899021	1.25057630390038	1.48050028016963	1.25558570467054	1.14017006288785	1.05647714994696	1.32672163408422	0.861646342122042	0.899151354737435	1.31699115807587	1.37476247511205	1.3065161630874	0.998524793901437	0.932068961104709	1.04708566958268	1.09885876801012	1.22624568299753	1.38631930905554	1.0748657388135	0.961037751055296	1.27543406199735	1.18324442755273	1.01621393075923	1.20221458256755	1.45725851109312	1.30274084492582	1.49754606173433	1.38582652323127	1.53572925917563	1.45768716329131	1.37659041562493	1.37875751436933	1.4511698407644	1.31776244950389	1.80067238343484	1.54049260372119	1.20515717122296	1.32630823932598	1.76975500741899	1.60547486061996	1.53214575874882	1.06871244453395	1.53601723363831	1.67155566244983	1.72065149508381	1.58183981974513	1.69766844021207	1.14632502520489	1.81670898878239	1.7405657421251	1.19928008545692	1.57556727265909	1.52544262548587	1.45445826081941	1.73979654864277	1.46025711382316
"ENSG00000156273.15"	0.827439165188559	1.41879617326511	1.17992742980078	1.03458141079475	1.41822323285885	1.37302164631212	1.09485137459542	1.1264101605226	0.992939456004125	0.902080888241937	0.867575060851333	0.825319958283467	0.894710507547603	1.19776508302166	0.606469988078756	1.05943487047228	0.831455479785962	1.18058718654226	0.919858119574745	1.12788562495558	1.22356137927573	1.53616089663404	1.58796320524725	1.36237193635464	0.952933508360578	1.40272920798725	1.08092486847086	1.5004698794591	1.53503430573319	1.45614758333811	1.66078983846763	1.27788329756602	1.35299162880952	1.36765177489196	1.6512168826746	1.45175818565369	1.43098356056939	1.54592701226565	1.59708343214199	1.20238499447391	0.964526741776383	1.42296682966011	1.31384984051987	0.949810511170155	1.49823145598802	0.93072957858609	0.934501645944339	1.45925809070629	1.76250943239376	1.30079493601398	1.4439662430434	1.3781633220145	1.54645145230182	1.32104596941002	1.28129730997832	1.10584470643101	1.31603607694537	1.3282068009915	1.66726801218511	1.10870416169963
"ENSG00000062716.12"	1.32425931265566	0.795328695696657	1.21533710559742	1.14360869705943	1.18170254776328	1.30471830103952	1.17657599544704	1.09153376819785	1.71035921855127	0.911720396241244	1.36293054190323	1.34889883414823	0.547448003087755	0.759744412328208	1.12978441353261	1.38775258740209	0.750667943079929	0.818754628854903	0.782144899092218	0.792738014327298	0.9329649987797	1.07785162657707	1.01856085856295	0.928269217438362	0.56209467335212	0.781218928074476	1.4706997025	1.02534255100578	1.62276777998108	1.3790227197804	1.09262253006094	1.37995364341727	1.7035821488754	1.30593725030951	1.68112636197376	1.33905526221674	1.5226393325688	2.12135580486395	1.11288300225939	1.30418773870935	1.3808192685523	1.43795437982033	1.5453887888371	1.42081147627389	1.19151550567436	1.24314205999749	1.27419976682019	1.30799413276485	1.86498064515961	1.05484197673706	1.51233841411128	1.59556774714928	1.32158261372367	1.09545359195689	1.31770135729463	1.24323646836023	1.45742628371851	1.13531180114017	1.02759943573642	1.47818838346327
"ENSG00000109184.14"	1.19206926909148	1.38810078534886	1.29626735083916	1.41446831519664	1.27863548634477	1.46414527454941	0.669056894002558	0.871069838385199	1.30683404969901	1.06057130236297	1.15802326620324	1.59664998162028	1.16952453747766	0.885149739205801	1.27952941027917	1.2956158160634	1.34335701307052	1.00206624805009	1.03533284309302	1.04504490544704	1.46216141368791	1.25786082620627	1.03288381759816	1.0392559912092	0.476139873981595	1.19668271616025	1.0697489235604	1.34829581689752	1.77115724240202	1.56214162495489	1.42766169054757	1.21557776794999	1.83300069471685	1.25285990298495	1.30153646255329	1.63225920502697	1.50431657174793	1.57029947125372	1.41060634205301	1.42156220642025	1.47106397452842	1.56010434318821	1.29011512839562	1.41834860949613	1.49353325965586	1.34365746156166	1.35305758590521	1.5537835074221	1.64468477285029	1.54174969630013	2.16444388880676	1.64233755828098	1.89378682620332	1.25280349916837	1.45062765461588	1.11326403153928	1.19495462717046	1.44735098072633	1.02051317790137	1.05622768327269
"ENSG00000128585.17"	0.894348432436571	1.34843500483226	0.925648028578867	1.31911646333193	0.849318271335082	1.20505882495155	1.13879770948858	1.26929342833709	1.04702556813553	1.41180091615282	1.38023768070819	1.00185020994055	0.782091986963912	1.41631311885271	1.27848496764645	1.16270877850532	1.03506862781513	0.735130505020917	1.29523750173332	0.814526281370105	1.3014997883213	1.07464222668958	0.93264776382799	1.16527925814187	0.951580543330094	1.11741636679471	1.09288782629051	0.894300305255663	1.44574314664033	1.29698110751696	1.48819577507636	1.40049640391346	1.49109563134211	1.45118640763178	1.41483022992293	1.55562014188264	1.55329609573416	1.40190723403382	1.08973631017819	1.44478486229948	1.30589425429041	1.31396901684462	1.47884827813238	1.38280700459355	1.50134701074377	1.2313264559202	1.27165315054193	1.56711965293842	1.19317217524195	1.41058366772078	1.55469996621877	1.17746995472467	1.11473637204648	1.50552671253613	1.43363292407052	1.67970926925966	1.38641055925023	1.38658415960112	1.13497975189275	1.27681253872452
"ENSG00000064419.13"	1.19610838163527	1.30009959937472	1.48719673049388	1.39586196710394	1.03306836757889	1.38455733101249	1.40746530831058	1.10718483003288	1.19788393132088	1.25599125232205	1.25135793210568	1.0579741585489	1.01596589321486	1.16871848774973	1.5886046501313	1.48317536685952	1.12669209401291	0.459818365852172	1.06940590004224	0.869384464458377	1.09044449689679	0.881485048501781	1.13000820044421	1.13994909664928	1.11211601458309	1.07286095575831	1.11046063915635	1.24758131554082	1.46642451209635	1.45825591060188	1.36494210212843	1.47874393886738	1.75034321480086	1.53161587071286	1.56891740136113	1.63825377391033	1.54103550301091	1.49863703979616	1.25502059257829	1.00199244510526	1.39337566935725	1.30275329213667	1.36981462206309	1.49210378413555	1.61549450034071	1.56673899012762	1.46773804855812	1.4712273092701	1.41392890239635	1.46567180057642	1.98812154231896	1.0530273587342	1.19830611147512	1.79596395116858	1.27264426734458	1.63954256264427	1.38792000700001	1.56590569376948	1.49562378274104	1.78426237345033
