"03D_BEAS-2B_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"54D_NCI-H522_3"	"01D_A427_3"	"06D_Calu6_3"	"53D_NCI-H520_2"	"45D_NCI-H23_3"	"11D_NCI-H1299_3"	"25D_NCI-H1703_2"	"16D_NCI-H1563_3"	"59D_SK-LU-1_3"	"37D_NCI-H2030_3"	"30D_NCI-H1793_3"	"43D_NCI-H2228_3"	"56D_NCI-H838_3"	"58D_RERF-LC-MS_3"	"27D_NCI-H1755_3"	"29D_NCI-H1792_3"	"04D_Calu1_2"	"12D_NCI-H1373_3"	"35D_NCI-H2009_3"	"05D_Calu3_3"	"48D_NCI-H2405_3"	"21D_NCI-H1650_3"	"08D_HCC4006_3"	"33D_NCI-H1975_3"	"44D_NCI-H2291_3"	"40D_NCI-H2087_3"	"09D_HCC827_3"	"20D_NCI-H1648_3"	"55D_NCI-H820_3"	"31D_NCI-H1838_3"	"47D_NCI-H2347_3"	"51D_NCI-H441_3"	"07D_HCC2935_3"	"28D_NCI-H1781_3"	"14D_NCI-H1435_3"	"26D_NCI-H1734_3"	"23D_NCI-H1666_3"	"18D_NCI-H1573_3"	"50D_NCI-H3122_3"	"17D_NCI-H1568_3"	"24D_NCI-H1693_3"	"39D_NCI-H2085_3"	"42D_NCI-H2126_3"	"46D_NCI-H2342_3"	"34D_NCI-H1993_3"	"38D_NCI-H2073_3"	"49D_NCI-H292_2"	"57D_PC9_3"	"52D_NCI-H460_2"	"02D_A549_3"	"22D_NCI-H1651_3"	"13D_NCI-H1395_3"	"15D_NCI-H1437_3"	"41D_NCI-H2122_3"	"19D_NCI-H1623_3"	"32D_NCI-H1944_3"	"36D_NCI-H2023_3"
"ENSG00000232472.1"	2.13154669225187	2.18855210931373	2.14777378590174	2.20458995817001	2.28461419653612	2.25135947701048	2.32325957349308	2.12712549860709	2.15584960336312	2.22366761423954	1.92365870133949	1.97579416984356	2.01042670095888	2.10287498706719	2.16621928605037	1.90498741671869	2.08357029764186	2.08074789437756	2.17703903672832	2.24597924694096	2.3114756927739	2.21117822519492	1.99448323182583	1.92486794274798	1.9132621627195	1.99030456109955	2.04945644481837	2.11183995188846	2.01975322674396	2.25115555601892	2.04966465709097	2.13375972937871	1.86242516372878	2.1137740676383	2.13448725328781	1.84822339773458	1.93404946365956	1.94980725396212	1.77782823520088	2.2243115260551	2.26518767264374	2.24905957057926	2.02570159341129	2.0838012146404	2.07300381215333	1.97199546035743	2.03641397997435	2.02469845292572	1.87866438240488	2.33928523306825	2.03596764674605	2.41356855630616	2.14869093060812	1.93418495707724	2.07817121223253	1.98939439073446	2.28926600321677	2.00587661788046	2.06031140659724	1.98817092531961
"ENSG00000186468.12"	2.24718072898624	2.06782960075053	2.08113415076953	2.08975868844991	2.30201078248808	2.18999378405982	2.16061770300647	1.95580182230243	2.32821046977878	2.22207205476753	1.99000329467622	1.78795516214928	2.06955865282717	2.23070658173544	2.25114880068391	2.1498094428656	2.1666113784568	2.168548973643	2.23616983281254	2.18530553913605	2.16124170813501	1.99186824184767	2.0532282531094	2.06887694485566	1.94771368442308	1.89545453741099	2.22350038818412	2.0885443766281	2.29924415371004	2.33711272695398	2.0999694347699	2.11814324611237	1.85378814061027	2.30564466230229	2.01824432432415	1.74069568182873	1.84608768057813	1.73591865798182	1.85748010324579	2.29964296908327	2.31963050238645	2.14536271766918	2.03692475735345	2.22559971672864	2.2446499259864	1.9865523722992	1.94923907513255	2.11082088352899	1.86860581874707	2.25531666135688	2.28497883936725	2.39330346112248	2.18724187386976	1.82569174417275	2.05957088624377	2.16933096358759	2.35157429613474	1.84006402162273	1.9938133321355	1.9515293249847
"ENSG00000214389.2"	2.29653085126658	2.14160684915317	2.17238267339632	2.09820538029434	2.29731118885964	2.21922675578076	2.17002159545091	1.72774749290802	2.18316877816969	2.25285567796053	2.12772221895984	2.24477173227144	1.87091289850471	1.97315991097935	2.02738186619123	1.97141730652343	2.0050183345418	2.31032646206113	2.21039443680013	2.33116071174949	2.26326885148657	2.05826489002383	1.87929820374248	1.91287813200988	2.00080184750036	1.92998030544725	2.2126755778787	2.14008935732091	2.02683262317641	2.35820392524958	2.44190357367692	2.32527763037683	2.07515494040674	2.15444248417464	2.21522558873035	1.63206857050621	1.94739479863463	1.76984647033611	1.84183785949225	2.12461755269901	2.27918569703162	2.12205650886143	2.12995695415817	1.96231266716067	2.18106495273454	2.02140880971235	1.76558197213245	1.96731378068072	1.87879140679015	2.34209982747146	2.13727298310308	2.2629010664091	2.0425828631441	2.01658186925654	1.92679878648657	2.08397530825796	2.15275078116287	1.84099266710905	2.23254043490782	2.04649574937765
"ENSG00000170889.13"	2.12931343928485	2.1188914106894	2.13217300280719	2.02682933016755	2.31398410365404	2.31987117370363	2.17961492313669	2.01411906796143	2.32887644552106	2.05125046047691	2.10820372305058	2.09648810397779	2.02502829520978	2.22729791244437	2.05039370175133	2.2972247045741	2.17266667051377	2.11434026851412	2.27578470038789	2.16470178908645	2.14157862622189	2.13271310520221	2.07143050299696	2.10378811805024	2.08743722191935	2.15602803797699	2.27253736494102	2.24378493520326	2.04432321166834	2.30284212873265	2.26403298031714	2.11319041283054	1.98139100524105	2.18869227278469	2.01662844288245	1.85866551408138	1.89651449389509	2.01440922250592	1.9758899930505	2.39916790000087	2.10350878200821	2.21324839991044	2.30356544548851	2.10432572146546	2.22128181026794	2.15817591834134	2.11330425842433	2.03859609977394	1.95287221724012	2.30725615249421	2.36248052240723	2.30312643966269	2.24705467306132	2.12228523380822	2.04383643919496	2.05791507786163	2.29091481254959	2.15973626792573	2.36010248601645	2.17970261412026
"ENSG00000174748.19"	2.28392983495798	2.22246852034179	2.24283903453252	2.14425168670637	2.20518380765122	2.2779524696648	2.22456724611953	2.07076212569853	2.3189517973499	2.24145099607177	2.24672054479438	2.10018062164247	1.98580413988078	2.31070488883754	2.02272863314215	2.29337583245042	2.23692574147234	2.15557578564454	2.4260784349969	2.40209070292026	2.14434103811153	2.24029902500981	2.06785850253712	2.12246689757889	2.13594558245122	1.97431631404047	2.21733307842554	2.29354391966673	2.06286766678472	2.30755847857265	2.24560187357956	2.05182395765243	1.96234316209875	2.33836117023236	2.05149783598935	1.66054837134938	1.9594105327033	1.73269482954878	1.95022318255377	2.24109831950261	2.02639465942484	2.22092099267075	2.47544594673425	2.08987743913392	2.22788570614188	1.94025157879643	2.0325903766999	1.96078287513827	2.03221402312258	2.30223123190482	2.32188291046881	2.20251071905994	2.29156337567407	2.10241613095118	1.95258587692103	2.08713232433741	2.24144396793686	2.13479851042888	2.17284951303693	2.07040466362036
"ENSG00000234648.1"	2.27854937954851	2.23719090474915	2.29634486581445	2.05301569018182	2.27422092631769	2.328708957	2.13827723185416	2.09426710511398	2.36420262242168	2.10003269617252	2.09542023439696	2.08112674038371	2.00563694864046	2.06148757994975	1.93146751245302	2.03976636756057	2.08481655921721	2.10199831592115	2.2472160794316	2.03190790192026	2.30300053815924	2.14141209711559	1.93455838892879	1.81091344261151	1.97574456090068	2.02509893332195	2.22663782639195	2.26769397626845	2.14763280759508	2.27007628625806	2.28105926383599	1.97732720262085	2.01974294658599	2.13650349119453	2.1989697859316	1.9604907019112	1.96475090831903	1.98712840132207	1.88633907865073	2.47243274690599	2.20217412226909	2.26285145118165	2.16909512966721	1.93841628979595	2.06413817553972	2.09293296904518	1.83051010168179	2.06452068818624	2.01148138405515	2.20958795026298	2.28570849144844	2.44970769911525	2.2417311109896	2.07994515261179	2.11202310068732	2.26520093803111	2.30802521070989	1.96777079978625	2.24700949388777	2.10562699410442
"ENSG00000071082.10"	2.2556973954589	2.21985950344702	2.23399519791318	2.24557428715288	2.26667794587823	2.36365523611473	2.28864902908233	2.15698411782481	2.19444571757437	2.17619720507205	1.98732569738027	2.15071579642974	2.02167002723811	2.14957155525624	2.06230747265787	2.23390475215207	2.08236069298119	2.29034033675217	2.31766699202132	2.26543735996745	2.09821160234183	2.00199026416119	2.07582656408488	1.8674707046087	2.06311289974552	2.10293659186572	2.18582882744426	2.14751569090088	2.10652064656402	2.33630357100966	2.34540270827376	2.2756376638065	2.1130835182929	1.954132249481	2.09028484599815	1.87000896248924	1.84425379351851	1.93033184576598	1.79052401671447	2.36352659574992	2.20003480158275	2.08896071149593	2.03125040460896	1.8888706842954	2.14941846255445	2.12657756195801	1.94337358412083	2.20677256002759	2.05455553491125	2.26562992801217	2.17944957312752	2.49730002757253	2.12792604503935	1.9897343488979	2.05026053196014	2.17808236885462	2.30133891127226	1.86084953127385	2.15207893991526	2.20077849264465
"ENSG00000167526.13"	2.39081934383032	2.16767072512822	2.22037973375015	2.07790111594125	2.28897016090572	2.37970827046119	2.13388408691945	1.94800318780391	2.41270784373533	2.11162967079051	2.03211483440957	2.10257746035585	2.30024921360485	2.18628220428367	2.31579148401729	1.97311664838538	2.03416161674953	2.26017206305536	2.40346322984014	2.05618384159357	2.09663578064981	2.36285503374881	2.09750978435231	2.0100004298798	1.94965704094122	2.11758623704874	2.33847206781943	2.27319874224938	2.24942475256205	2.55881544163508	2.44644313844805	2.29287592531657	1.90068409343793	2.0204550363113	2.29546691578351	1.94590294737648	1.92264905465642	1.85916835700938	1.88572983178752	2.30049315606785	2.33758790518394	2.02126595751398	2.37840298659535	2.07899164603807	2.27022092658202	2.0722374899639	2.14130546115403	2.16412692589944	2.00677658937194	2.33692049077052	2.20178227997866	2.45064378069499	2.22809207577044	2.14802170229462	2.15848061391925	2.2653382946842	2.26548842923484	2.04524162894657	2.20229577691782	2.23543016185404
"ENSG00000242372.7"	2.32486722611396	2.0266713053144	2.06219872217598	1.76116630158139	1.9094251298587	2.24401032912347	1.83286792973318	2.40195111632447	2.36874970063515	2.05016108768083	1.87676171309273	2.0936252753472	2.36289486180004	2.17260863340877	2.07010627224214	2.32749248444584	1.91784222714973	2.18728472237848	2.21237253059785	2.37304495019256	1.98457050969398	2.36310459626755	2.24074691598228	2.0736115338731	2.11671502250991	1.98576430668517	2.24009223262741	2.07765062541088	2.28063938294465	2.31638496635998	2.51988282039623	2.23632241162159	2.46234591802983	2.30146572421449	2.17144367021393	2.25062115878393	2.16143408050537	2.33215883647366	1.97941814968092	2.22153453401432	2.01316835644952	2.09513749000726	2.06802929673299	2.18504390190664	2.22397992141947	2.21354448619059	2.21730506413326	2.16258615333629	2.32199259424664	2.21181706713888	2.13400666999177	2.05481737791758	2.17725361460457	2.07286187752942	2.07773707734724	1.99215208060665	2.16148269668153	1.93209331446612	1.90667053710853	1.99424941840887
"ENSG00000261582.1"	2.34947392551002	2.06474996618589	2.09671997357334	1.7630152867689	1.90679104318163	2.27797147312526	1.87041745253621	2.4266845579991	2.40073618227456	2.08182532825709	1.90714716877496	2.09533844611902	2.40233091653411	2.16763028681212	2.09238862281166	2.37494525697547	1.94813340945073	2.19675153135066	2.2246880548451	2.39339223963415	2.01150083405369	2.35980708208683	2.26128013823858	2.08160192674507	2.12537256685497	2.00456294625533	2.26871927777891	2.09102698594905	2.31090797178785	2.34490235226855	2.5112878986351	2.2324775009704	2.49138081349386	2.33112811883743	2.19520195872538	2.25861862266365	2.18257735361611	2.32985403166155	2.01279422829509	2.21723671208446	2.03482944578781	2.12157682397937	2.08646170974648	2.22168840824069	2.24322720335923	2.20753203056478	2.21509194174099	2.18454630217935	2.33696511122532	2.23773836321537	2.17007924616646	2.0806849860043	2.20205551542482	2.09940394397478	2.08299887239662	2.00949668652629	2.18912299525794	1.92788812498889	1.92322152363968	1.99689936368351
"ENSG00000271810.5"	2.22029711558453	2.49878276026503	2.49003992456405	1.84768074205029	1.77032357716586	1.86447238116408	1.39291882511932	2.470218027539	2.27581527885707	2.2463858829837	2.10313731201739	2.18317819578342	2.36322105183681	2.08283883990238	2.05754843619125	2.23804359211906	2.25573021674844	1.85655298368027	2.01267983486394	2.17444125059026	2.16755884594633	2.28109956214122	2.12648273167258	2.21876958529261	2.25981391503691	2.13880440720358	2.07386684175321	2.54347100263027	2.08398654847656	2.28727433350563	2.2903350268058	2.22459128546003	2.10268643498957	2.18357987068481	2.06488551082512	2.07162564777024	2.0001992097303	2.30780403580268	2.13117045952474	2.08638194905206	2.19956278058844	2.19590417664312	2.12058937706876	1.99825508620833	2.21533952579391	2.15595511583337	1.96001710995886	2.02704004785134	2.15740738106893	2.06465869895608	2.21816501839739	1.89075649437056	2.07875627385449	2.28715519324911	1.73872871614245	2.34962765068526	1.87832246475098	2.16563263682612	1.75377910116036	2.16077212360974
"ENSG00000160789.19"	1.94978191874805	2.4742044062085	2.47862318776618	1.69650141104491	1.6112122846786	2.35717366615746	1.75262162375492	2.18569263535413	2.42048371291581	2.13834312094008	2.03356795270754	2.29775477634011	2.41193513045891	2.32526586804008	2.53644408592766	2.35467476854537	2.36554225300623	2.15884514893984	2.04211200546554	2.48975450807862	2.48144437865541	2.59587324292882	2.26545712166118	2.18028476115082	2.27386669100877	2.27141689507606	2.49426591186613	2.34327781549219	2.30684277546669	2.14968330022426	2.28250886597115	1.99559784869365	2.33981015168459	2.47767149708674	2.51209390795382	2.40789073863139	2.27991824009997	2.39504988326182	2.35781726922821	2.32798111466536	2.09669301737998	2.22443690904897	1.9772387358029	2.1115072656673	2.36909135673176	2.16958289316489	2.5008350815689	2.24520101144627	2.68017739920309	2.17893352343194	2.09789081440294	2.41496325630846	2.23268022478755	2.24162158976766	1.85362480228697	1.93395694152907	2.1666604010112	2.2726166049627	2.14559936620811	2.20166600330933
"ENSG00000155660.10"	2.11432584166546	2.12494102618912	2.1214920431682	2.31371925613696	2.25093921697081	2.17009976114831	2.03499853901735	2.28588897493048	2.00302549195338	2.00747123734481	1.99842396150189	1.99270285190932	2.12274258280434	1.85264163492313	2.1496971798058	1.89837953022341	2.11997234167999	2.28295366391543	2.47928269256124	2.15422799901622	2.12228979677566	2.45340363087464	2.38080539759433	2.35852729693629	2.02933477769299	2.03942459081113	2.12006434539337	2.15564191465709	2.03385546265656	2.19904182019648	2.03282844933327	2.49960882066057	2.01203176031704	2.1815291371377	2.50562858470984	2.51287051319661	2.40763905375432	2.12200221285103	2.36024586728947	2.03372368067966	2.082250940591	2.05937338504357	2.19969040665387	2.1421763596945	2.4151224793895	2.49691184280979	2.31627833395367	2.35831750314193	2.17912166446917	2.14727378908203	2.25002772119083	2.24446308666655	2.1516129563783	2.26736255596143	2.30288572762939	2.2802746959741	1.86808304062596	1.93593776861755	2.0147080781179	2.30047519614249
"ENSG00000170540.14"	2.1887931246774	1.97566057664115	1.84057855126111	2.0268358066226	2.04691072964084	2.4700066897965	2.2619858138546	2.1093691944381	2.15530349719431	2.24635786192942	2.22905720767322	2.00838316456613	1.87705703175916	1.76176711737176	2.39726090322132	2.01490778253666	2.3023583930132	2.31395522017458	2.06536371709317	2.43166052009508	2.47736188960526	2.305269756376	2.34822721536643	2.3537736152085	2.45110521964064	2.22305057206234	2.13996547843168	2.41585750130636	2.27212558540276	2.33749922844584	2.28607137589224	2.60187068256847	2.198567052255	1.93895961512126	2.2125346987915	2.19438119038503	1.9942883796265	2.41104864028462	2.14318390418183	2.0184468446879	2.19024127694341	2.28645218076729	2.09114934679066	2.26266664972651	2.24673814993705	2.12196730214522	2.28722089428416	2.49238225836465	2.4878816439956	2.21136610518728	2.26451619385037	2.23683607394644	2.3151363841355	2.34650470450393	2.10247080352775	2.12064592286609	2.07884895253789	2.18966585796665	2.16242819079747	2.44253261125778
"ENSG00000123975.4"	2.24175096358924	2.02172960057047	1.82637731532489	2.00510472910559	2.1097103612765	2.23296625709294	2.25213969503012	2.21394761396635	2.25921085965622	2.1514494462926	1.61579803602379	1.96156179478889	1.78335453043287	2.20599994159314	1.89436556665275	2.09305551981565	2.44869790287446	2.1001038169075	2.20245332382864	2.31868649868276	2.46307208059206	2.40114206002864	1.92328130602981	1.77584722984923	2.07008640697323	1.99367398634909	2.15912358186514	2.45473303609465	2.07502099230915	2.4221580108908	2.05194560221654	2.53545223957408	2.06016482491818	2.07209244446407	1.94613163670585	2.01866241836203	1.86188795283701	2.22484424398143	2.21200184672711	1.8402987330705	1.90606618729542	2.16394764035925	1.91248965862238	2.09546586274471	2.2471817216907	2.11815360875145	2.14266000366132	2.37156497255237	2.36023194243816	2.14736406355866	2.25504401290821	2.30969358340164	2.4063973635591	2.26197319292382	1.89690975949396	2.20887013508828	2.09657690541772	2.06085937517897	1.90626990750515	2.28912388921073
"ENSG00000136930.12"	2.27339495367479	2.11171539265607	2.11122771216816	2.03988552218108	2.0638546946734	2.21024362756411	2.16910056337954	2.19723272950544	2.52063845316948	2.31434791422199	1.93351979801613	2.00561564728973	1.97519819519158	2.27409749061749	2.19698580365153	2.15212920305483	2.35975007458865	1.95095773348262	2.27400808773741	2.28808273517972	2.10004892774096	2.31147520449862	2.02499356568656	1.84997170923165	2.14608159278422	1.9818675162242	2.2233089298891	2.30033532039469	2.06450623523544	2.23938297925941	2.11058030913085	2.2123048164094	2.1335365255863	2.06622490322479	1.86385414928832	2.16114470509547	1.92074089727245	2.28398891220948	2.07927655399737	2.17965921501807	1.92166782060842	2.25979106741039	2.07092386484654	2.20133993231003	2.12892124423112	2.13777643481464	2.23587509723209	2.27471269307861	2.17452369527522	2.18450875147728	2.3052974047467	2.33301228886573	2.23796381326984	2.26578487322779	2.03703747017623	2.07515285204322	2.14366861573214	2.06911042297991	2.11709715722488	2.30048930110815
"ENSG00000167553.15"	2.09910969865128	2.10881194260259	2.11571538389486	1.8903199199097	2.19150071819257	2.13726837077642	2.06700553521535	2.30962746350745	2.14310029164166	2.00197932223921	1.73506909883965	2.11290602540626	2.10682967042348	2.04549166450029	2.15755425955612	2.21359398126368	2.29467303588631	1.96330789805172	1.98943368690382	2.29016965951702	2.39364652156494	2.33442721560252	2.06993863342161	1.85719500241355	1.95705763001576	1.80306487126589	2.05188853639911	2.33997599950298	2.25489603625412	2.31252483780323	2.20830434944285	2.53241906497592	2.05658942665421	2.28241145239749	2.16365264813118	1.89845993598365	2.05489235656878	2.09553205069713	2.27172564293469	2.07420973029726	1.93334782283801	2.12436829891892	2.17613473282718	2.24414164060374	2.27215079789679	2.22549631147758	2.26388607106934	2.09404993414932	2.14097691275328	2.11913164855394	2.29162958640543	2.07207950180628	2.25116851854316	2.12909338723088	1.84819312204508	2.02602994432616	1.92263106187434	2.17222967476524	2.05809038728466	2.18533389658848
"ENSG00000188229.5"	2.29540845050897	2.06229396328896	2.02092283182838	1.97208253059617	2.04651676836522	2.40558556279196	1.97084016699944	2.17638268463236	2.31893482499593	1.99623202344868	1.96183586070588	1.73500507549751	2.00314323112887	2.27853846704611	2.2812095163863	2.06396937383477	2.48281987059994	2.0981267596815	2.06588970419227	2.33548402903607	2.21252988636497	2.49863278637981	2.07970969216929	1.89497609584289	2.08892429839638	2.06997629099362	2.0677751170311	2.62517763025833	2.1796502213151	2.47057330662955	2.64485990785945	2.2452776736961	2.18321346576631	2.40857633904455	2.08994006945042	2.411100455813	2.04042009139711	2.33637685200883	2.25325422253291	2.13601185361846	2.07794363104109	2.63106900671582	2.37287721318683	2.1340403786819	2.19752078966842	2.46657501479234	2.33743365536519	2.32809235591256	2.38180066778809	2.46537380709059	2.29502611843407	2.1625123643544	2.31227390159645	2.216651849897	1.84851042446134	2.09215733648307	1.97195033437086	2.22092968756499	1.8929352003119	2.38887419283668
"ENSG00000177697.18"	2.09296415579479	2.46275602212042	2.3904889079194	1.8845529987737	2.04135665635776	2.05390810142111	1.4235102542991	1.78769719054319	1.74943858252916	1.74668808090042	2.0867252654956	2.1316531974096	2.1201746380561	2.02427551340163	2.30556849748558	2.03109182416772	2.18550358526817	2.24463595172799	2.00952790968593	2.29087997199737	2.04151418724436	1.99932399209902	2.28216052078671	2.1391545387754	1.96729392534108	2.28680602255818	1.96609318095921	2.15931500708798	1.84900337273178	1.83536200163109	1.86235981656182	2.08653997415682	1.97817618852859	2.25605487791613	1.98987823979685	2.07500205871056	2.07505844678923	2.35537553478228	2.28549097599865	2.13478534728326	1.83732247674332	2.07309686920017	1.95885668639341	1.83278460343565	1.46045915343141	2.11996927855992	2.13287078326896	2.13250378764619	2.18453103997288	2.21933226331069	1.75458159043983	2.147363026284	2.22851062733042	2.3183717269896	1.46598363241554	1.90934505243734	1.96371086225299	1.5037837906894	2.02836767441221	1.9135294796408
"ENSG00000067057.16"	2.23739686608319	2.25919550301112	2.14672133681928	1.39589642575335	1.79069682017066	2.14252814054201	1.40050486411626	2.20768105951387	1.73063733222245	2.06209911858293	1.69302392221668	2.17337479422735	2.49133073868803	2.16544023459379	1.98126253559315	2.35272663779217	1.96235146161524	1.98019251946637	2.35937919117945	2.21823188440831	2.11983179417663	2.245787264588	2.26375125322953	2.16664315033905	2.02262227880057	2.35877014119703	2.03611314528214	2.13770894782382	1.9418480542719	1.8137236052183	1.90235209997256	1.94464489178761	2.34620025767601	2.15721409263533	1.99484151896419	1.87868705753496	1.80858314865227	2.27229885246805	1.81198198399546	2.1053919420883	1.78342138425155	1.72809633160699	1.78244820260015	1.40601278162838	2.09172253799049	2.01798366252081	1.78493214483056	1.72058932558923	2.22602972632874	2.23755497370124	1.79427301031195	2.1780658943455	2.32610527534562	2.2792503856556	1.94525270366501	2.1787054706374	2.08072610261295	1.64933635663763	2.17676968466639	2.13151365776175
"ENSG00000102024.17"	2.14708521002292	2.26085872258534	2.18559286819931	1.88862034158147	1.69363913272775	1.63454973008451	1.55839880862624	2.20921970452647	1.71769441206563	2.15960892206495	2.04699031833176	1.93736255324572	2.59465970432136	2.09617153073338	1.86205826060499	2.00980259273509	2.13552430672133	1.74735962974802	1.9212685960681	2.40810341160561	2.10675371028288	2.29161898008184	2.10221736023053	1.73226712787086	2.23980079419564	2.2755165946775	2.20410520706775	2.39360497125928	2.05603555978631	2.29976879429282	1.91465407567641	2.31972286483595	2.17350575077668	2.15779340147964	2.46631142550164	2.24905508778949	1.95174913422131	1.73269104015164	1.96819736274528	1.88392874823821	2.06664942994878	2.07250778829497	2.23779210004781	2.19095745851893	2.31020458172969	2.187529938376	2.48294522066966	2.01203684458258	1.77315373499528	2.64475962521907	1.95494431893344	1.87672104951031	2.2530348410712	2.01748044356641	1.81376900489878	2.12205529778568	1.81275107690248	1.60511914708541	2.10276442854381	1.98691381119841
"ENSG00000168615.11"	2.26878612223894	2.35874855933093	2.42948454266489	2.08814464991403	1.76235505113485	1.6991189417133	1.80073334557253	1.76732422706794	1.88084313506355	2.56603450897359	2.02991677900744	2.03938017950772	2.02531893578687	2.26651861590771	2.4421493155888	1.92020706871736	2.24213924276172	2.17396654410046	2.13041523373839	2.10806108758061	2.26001134716926	1.90834398396507	2.6275415205775	1.91800377177623	1.94312177026383	2.14595457960915	1.96155044766011	2.08874643661736	2.16919177727293	2.03659938619918	2.19499299923483	2.2435448236374	2.27174328309362	2.32248375634873	1.82736385417849	1.94709132954142	1.78073008299134	1.72358017872042	2.43253820328936	1.60536338895271	2.07651026995033	1.66799892892622	2.18278264597072	2.39143430193142	2.30559020898684	1.94938438179886	1.83272566370462	1.62661495701052	1.56147339062081	1.79764870344724	1.85898921434431	1.93455268612433	2.14896933862472	1.96445179950485	1.55575379124484	1.96372260156757	2.04235984494966	1.81694967755514	2.1255976452687	2.13450011197771
"ENSG00000183255.11"	2.03523386727007	2.22438142510062	2.24269086588761	2.00501900482212	1.90245619686474	2.06514886962836	1.74976883193905	1.95946102432039	2.05481582939069	2.09070915006916	2.16184335919988	1.9797532741053	2.24051317263252	2.11136281425585	2.3941086229708	1.92957233773519	2.11019063812319	2.03699731994051	1.85997781310892	1.9757507788509	2.32587227368067	2.16041604028952	1.97556743661095	2.38510677396935	2.32243494413918	2.16949178931878	1.88766596439938	2.08631493526203	2.10260502494076	2.0167391016515	2.32182091234756	2.49323137986918	2.086534820922	2.29845232702555	2.30294869141401	2.21161497089797	1.99776635237351	2.17706105483343	2.28957856247571	2.08370831822209	1.9977293753629	1.99237552985563	2.04115225915867	2.69718475369708	2.43930883713377	2.31723014644857	2.18772154420645	1.91052190420264	1.87024177441173	2.06791157084097	1.87352619146613	1.71278605327956	1.77522417420749	1.94102660854156	1.66528454381617	1.83445214412944	1.82710808319766	1.80351048819568	1.85086082021732	2.04677333212925
"ENSG00000276903.1"	2.34846782306371	2.0126830219776	1.84439301005486	2.30791714735026	2.33292190064878	2.4008036482298	2.63540736158332	2.59816435086863	2.65906503650872	2.48993568999788	1.64663472323962	1.77681922865101	0.641146364930075	2.0091443325553	2.42153878768888	2.54664998468423	1.7773234819407	2.14631368399145	2.11068978154923	2.22918417328769	2.22859067645041	2.33540987243256	2.14703110120444	2.07972224754816	2.30536175364037	2.15388215743186	1.96187560074597	2.18711675591298	2.25011378401353	2.2768233420279	2.0138655447209	1.72696252000077	1.96090887985527	2.15338133356113	2.23596776324562	2.40419755937071	2.49443383896309	2.08327190113057	0.624839968936179	1.9958872937413	2.29236607861884	1.97971178866282	2.20667249600173	1.94365029001731	2.06971361283389	2.54123584338045	2.40754506696509	2.37285787644665	2.4660587822109	2.39825122644306	2.11673818694025	2.40931728620877	1.9187888634965	2.11006361352398	1.7563368990331	2.19650120856142	2.19878462802286	1.7078722655789	2.00478289198746	2.44240909923647
"ENSG00000183598.3"	2.27984664042071	1.92838343988337	1.69041749428665	2.0384166508961	2.46136405170664	2.51533854987838	2.73248022188496	2.26750850995975	2.16349332073809	2.38222241242148	1.3533243270152	1.7551719368495	0.727980370373535	1.81225045119419	1.73549036565399	0.988659511672394	2.11689119120598	2.04620173577636	2.44418138290359	2.63694199144724	2.22180714984971	2.44448213460107	2.21536514602543	1.98238003335059	2.11485703035167	2.2362984607539	2.02656937757087	1.94504811573733	2.26743490391072	2.3445537514865	1.90000946198048	1.88802354217511	2.31148458611764	2.12761394640835	2.09890249001179	1.41790193859918	2.25479438693677	1.92945945135898	2.10536507713432	2.08867631250577	2.48380343806977	2.83065696582749	2.62842123613146	1.81535406161924	2.60513813075005	2.58945144202298	2.37136091054038	2.44078454197682	1.96135679729093	2.26041703895041	2.42561619144178	2.83664379514439	2.69745680790643	2.54291936122736	2.37807436573378	2.66488155136983	2.43427917610908	2.26961687399446	2.11650110467945	2.48721856847339
"ENSG00000137818.11"	1.93511145602355	1.91742940728232	2.03620891177286	2.19963791021224	2.14401270885298	2.47253361252111	2.27630784004721	2.20943016158314	2.28563634054596	2.17759598557169	1.8824154619308	2.14837938751698	2.192696543751	2.15710948535421	2.06187239389668	2.18286400876734	2.15857624236217	2.17731376369344	2.49054474256454	2.01963600804712	2.30314800132846	2.10246703391977	2.197085461671	2.10204046517142	2.00551550508989	1.99311867873032	2.21504764343855	2.32990927372682	2.19985555563939	2.23017478371194	2.26640298126023	2.03681377944973	2.29382605215483	2.31532188006463	2.14211351527646	2.10141251714367	2.0690075723607	2.18781784735659	1.99959411353382	2.43823041018344	2.42822390721324	2.23526709080512	2.41382274404793	2.18676183435842	2.12023835618548	2.19264032037622	2.20586814183072	2.16942592004365	2.25393454742107	2.25035098806507	2.28872150496506	2.32194237367655	2.44547036026504	2.3614731141955	2.41746363261063	2.50014140724005	2.47043419144252	2.23681737432992	2.35725776844575	2.12620807464209
