"03D_BEAS-2B_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"25D_NCI-H1703_2"	"52D_NCI-H460_2"	"34D_NCI-H1993_3"	"38D_NCI-H2073_3"	"29D_NCI-H1792_3"	"30D_NCI-H1793_3"	"05D_Calu3_3"	"18D_NCI-H1573_3"	"19D_NCI-H1623_3"	"50D_NCI-H3122_3"	"44D_NCI-H2291_3"	"51D_NCI-H441_3"	"57D_PC9_3"	"23D_NCI-H1666_3"	"48D_NCI-H2405_3"	"42D_NCI-H2126_3"	"27D_NCI-H1755_3"	"58D_RERF-LC-MS_3"	"17D_NCI-H1568_3"	"46D_NCI-H2342_3"	"16D_NCI-H1563_3"	"24D_NCI-H1693_3"	"21D_NCI-H1650_3"	"39D_NCI-H2085_3"	"53D_NCI-H520_2"	"54D_NCI-H522_3"	"02D_A549_3"	"37D_NCI-H2030_3"	"15D_NCI-H1437_3"	"41D_NCI-H2122_3"	"32D_NCI-H1944_3"	"36D_NCI-H2023_3"	"04D_Calu1_2"	"33D_NCI-H1975_3"	"59D_SK-LU-1_3"	"09D_HCC827_3"	"12D_NCI-H1373_3"	"06D_Calu6_3"	"56D_NCI-H838_3"	"11D_NCI-H1299_3"	"45D_NCI-H23_3"	"07D_HCC2935_3"	"28D_NCI-H1781_3"	"01D_A427_3"	"22D_NCI-H1651_3"	"14D_NCI-H1435_3"	"31D_NCI-H1838_3"	"20D_NCI-H1648_3"	"26D_NCI-H1734_3"	"40D_NCI-H2087_3"	"55D_NCI-H820_3"	"43D_NCI-H2228_3"	"35D_NCI-H2009_3"	"47D_NCI-H2347_3"	"13D_NCI-H1395_3"	"08D_HCC4006_3"	"49D_NCI-H292_2"
"ENSG00000140455.16"	0.843070901153841	0.936782341747311	1.20727831150604	0.777836996365527	0.787838839728629	1.47193777886357	1.40191524461384	1.39959519081266	1.09897089797835	1.61342215308404	1.79999678588006	1.4549474847918	1.55190329696177	0.902591352271378	1.00405266598878	1.17194457597065	1.59563476871716	1.61543296640203	1.61318458987001	1.28685737476378	0.998299505244042	1.56187057987266	1.74103668531722	1.03782877896524	1.31702499220728	1.15147094398832	1.13640974381763	1.22840938709519	1.00361608563403	1.69211057997221	1.4135406158074	1.37148364337558	1.39718605180979	1.42341971731774	1.45607295911977	1.01753243424674	0.848945827620113	1.0100729205832	0.974430269064913	0.998721202049071	1.42118025310108	1.15182460364144	1.08961318651091	0.874147415259432	1.38532410527282	1.04963790539746	1.04623938840641	1.65634187294599	1.24564058251239	1.55105081174399	1.19429702375322	1.28148510682496	0.826526572317688	0.536373673527206	0.846122975472406	0.958039869612727	0.88236033862056	0.90222540498683	1.07255039901816	0.882002657851947
"ENSG00000163738.18"	0.482773271786894	0.421957651064872	0.334298358528195	0.604953711398128	0.776268067359051	1.42283271418084	0.945711308370788	1.61684213258066	1.15700324846657	1.35681258202529	1.79110614907464	1.83033601148863	1.29048473702731	1.43194259442109	1.2212518005299	1.22160105666789	1.6905806666934	1.24061179954474	1.78200662479602	1.56148207164883	1.21937401579785	1.03177010305036	1.15558589991951	1.50639857923419	1.19994568587228	1.12235058214681	1.27637286857024	1.28393644039834	0.638431762612274	1.19906883469346	1.8075374536105	1.64146414197119	1.34459743717327	1.38133745541166	1.75091773048686	1.01753243424674	0.922162128504905	1.16727723737635	1.23704259621516	1.29323835524468	1.21163357768714	0.659857728039403	1.3535783367983	1.11424403267143	1.06095247041519	1.33530040648745	0.870088758600393	0.591588043065997	0.805119905301795	0.81669374824252	1.09135945660499	1.23177954725941	0.72195634683256	0.7519539806501	0.85106419242527	1.08736309283325	1.0235404338615	1.27738359670741	0.683262405431077	0.880409210953594
"ENSG00000155313.15"	1.17096099583732	1.07186116029308	0.833754128357774	0.95532213149898	0.645772111719314	1.25417440262455	1.26152142985571	0	1.41889714680568	1.42942840643984	1.8422289480935	1.44030032499744	1.71608423262539	1.52285745519694	1.59425221920563	1.27875752624126	1.53304033831942	1.5169675104242	1.63388447495995	1.3295304183597	1.25981476426516	1.33145208546699	1.58472295833043	1.41768602597053	1.79036993935145	1.7997685210563	1.58879028570708	1.2605722045968	1.7729945231602	1.43122403904301	1.37678162983632	1.16570300294585	0.933875855100733	1.57839062308505	1.53968372258113	0.729927947971521	1.06650225101483	1.21242892736728	1.97123980001253	1.28881194409203	0.0992960468150554	0.824364609422082	1.25521088724329	1.43651368802992	1.21788936732808	1.53112105028992	1.40303239254484	1.73876756292161	1.45972511606584	1.52091316898573	1.75842151997478	1.34502156862951	1.25322026645127	1.10782853275375	1.04459817306659	1.2317512785305	1.23240071544108	1.12184021847076	1.31992299450667	0.751399458593051
"ENSG00000180263.13"	1.04664508014077	1.01372651332789	0.935495326266007	1.59182147958888	0.705677539856168	1.38245946219048	1.20548121530253	1.23396204052319	1.84194397896553	1.73647237875264	0.855404046135413	1.53213462421804	1.97220806417006	1.87779566821202	1.84141677718061	1.59758794758935	1.40137757490168	1.50397853581031	1.74596762998547	1.14915631236931	1.49766071719759	1.49064423384912	1.15515794302937	1.65816802618488	1.49181674408743	1.44027553049871	1.56899743661175	1.26712095122235	1.57608384393505	1.93170180839943	1.70405952112245	1.20673564159295	1.12163759998647	1.07782801155487	1.79104853874825	1.07033964771186	0.931843423307099	0.733543239434284	1.75131686739912	1.40403261724849	0.993707754903974	1.70289648368481	1.54192720578049	1.89487016372348	1.60690743971	1.16080623529801	1.39114134189288	1.27854831584536	1.36755316776793	1.19595942336298	1.94703964819995	1.71118117937179	1.61372292988185	1.02355586215614	1.39949910905312	1.57635804703876	1.57423322142957	0.798788666370263	1.53839532536416	1.3595252722111
"ENSG00000033170.16"	0.706468073385561	0.334855639619269	0.74750144033951	0.683824996002989	0	1.50045322531359	1.71393187617259	2.03127203642444	1.55977150762075	1.61903233923707	1.12344128075399	1.42464759146141	1.59254448368897	1.52980677620637	1.82969734092673	1.93635799561945	0.860763769009591	0.876463946521091	1.0617947373186	1.06917389439953	1.38540708238948	0.51007287986162	0.625221006727547	1.46382673200143	1.34713518390322	0.99019536853772	2.09392088954544	1.09184177124896	1.07837733109172	1.02494672681681	1.30274041734275	1.26960336328935	0.799905880303583	0.714215592868328	0.736375993514424	1.08728046559969	1.507580501658	1.59139049945108	1.71443135418142	1.43523699709683	1.29811874167562	1.10738784254886	1.30322570374829	1.43816990885395	1.71789143975729	1.48147075126959	0.727182658241317	0.693152695316417	0.873486260428888	1.17988540114562	1.18423886606267	1.01084797770623	1.26722909121534	1.23243345532432	1.63935372226024	1.36250583322866	1.63347021712866	0.209542234370987	1.37302336084439	0.880409210953594
"ENSG00000099942.12"	0.95071024226224	1.26373693315596	1.25168016540526	0.944680500155409	0.43325460787916	1.16750359736453	1.08830640123512	1.27959477367977	1.24873592269567	1.18771527459793	0.92791777777289	1.50352315014907	1.50719326694979	1.46348987459053	1.48762283483621	1.29216653038783	0.947497520297398	1.24060928517097	1.4351649846824	1.42012949249007	1.32735672416488	1.76759983466225	1.87491325062256	1.26026665237983	2.08894551071192	1.36471001898173	2.10762108382064	1.39841400101676	1.57154579060331	1.18491741401783	0.915730280293838	0.731817928022115	0.761774527980895	0.721816789950863	0.84528618425005	0.633171580707992	1.12462364193453	1.43359237189421	1.35511289601695	0.866995297243263	1.15822064956543	1.09662704670662	1.3063800653952	1.2253693335725	0.993058721588444	1.20665550157629	1.03247458494894	1.32385784517939	1.54494614129303	1.18864238096855	1.03892683016355	1.18340062099601	1.16488305776432	0.652783682136434	0.60360791407278	1.14290796159584	1.31540711312834	0.731292216722719	0.876976611750739	0.79911089112455
"ENSG00000143797.11"	1.22259224829124	1.12397492755957	1.0754652011473	0.94820141172346	0.56686735750592	1.33780076441822	0.778730578181051	1.35111919148494	1.24375903014025	1.5520716407058	1.25249614275791	1.02278924380819	1.85389300511819	1.63049661830673	2.1645020885661	1.4659330508798	1.12840812007058	1.26980905202506	0.768770363312142	1.19016335652075	1.2134869339994	1.37785193654528	1.62053190024536	1.14821396623038	1.3680377869964	1.48028349078656	1.67762005356449	1.18183474017665	1.48217971535383	1.08418032536793	1.30064854440137	0.830465936897135	0.908444921486357	0.584716823245289	0.558068674300169	1.59310895938001	1.19342018388173	1.01616600214789	1.22863946405525	1.46430560304607	1.20282934823094	1.14391788964763	1.27305161719605	1.13614089233528	2.15627749763815	1.23115712128995	1.58818119730587	1.25574317523554	1.74107518696378	1.06254073797698	1.65130210330497	0.941840677555552	1.1058972412634	0.933663798044574	1.17205009109637	1.39542598519617	1.58159492933683	0.499313660515488	1.20898309366664	1.25974352812408
"ENSG00000131149.18"	0.900223350882703	1.04324470619122	0.967558034346863	1.28564233122541	0	1.15813207181822	0.828774323558448	1.23172573981593	1.27990326565937	0.716086370454344	1.53723841696892	1.43420450045881	1.26043170847973	1.252343568447	1.44362930521238	0.760335455567791	1.2671466034981	1.01353876637695	0.924112363077584	1.41510308986612	0.943009672248679	1.08985587051926	1.75049190223524	1.44034719879306	0.876851152900311	1.13635861427075	0.76268507872959	1.50311363614239	1.72278322827036	0.937073567421866	1.57878150237494	1.05051600196847	0.767109262520326	1.21459970584077	0.99579606444341	0.619107929519467	1.23814923857838	1.04520997979918	0.850361184910963	1.06310383397677	1.84400569318077	1.18730052205859	1.29276071677938	1.51108491241396	1.68178371107833	1.58913199018441	1.75975460377033	1.39319964888538	1.01247127082237	0.66167132327395	0.941270975330185	1.32737026480874	1.01231279822223	1.06354010662407	1.24917532276315	1.03948555795802	0.927534730383929	1.43934588695667	0.869030206935884	0.885172118884993
"ENSG00000181826.9"	1.40542086905528	1.2690708092145	1.25205933041711	0.810902482610463	0.770364985812265	1.48187551830505	0.922338634681248	1.24580597466033	1.69217010822542	1.12626297144782	1.65306040735071	1.0283460130585	0.635874561209242	1.81253068558637	1.15238591050383	0.335072867884618	0.954529496280348	1.13167239848936	1.90687969708834	1.18158875850519	1.34607805536535	0.942685096378404	1.23502712543129	1.1519427989984	1.23140115181424	1.29477996057259	1.2749559503078	2.60262889112645	0.657009606967663	0.916443441102114	1.13246231849664	0.916092377768552	0.860791376105598	0.400989010303318	1.05958312592809	1.23234908222363	1.11346629789493	1.26734124523724	1.14950377378495	1.35934490740523	0.738835145458435	1.09984154908678	1.43540766503544	1.24601978482972	1.33028893635299	0.449413941975775	1.356874091997	1.24705924006209	1.58367370032153	1.13743038232094	0.629365721746796	0.977355499608633	0.492153050539157	1.05934933471769	0.68033177074447	1.3162857143024	1.24677181063113	1.15287860100193	0.877066077245472	0.95090247693194
"ENSG00000249859.9"	1.27119898849702	1.00035315986492	1.10786410201731	1.09642074322934	0.842041506039119	1.46885483273666	1.23560053329722	3.04663373264061	1.19067321516651	1.45473558082672	0.936162629944652	1.47896441474217	0.846267879984131	1.30113610666166	1.30046165487426	1.41592154092286	1.11458536627132	1.22485942665682	1.13092233163679	1.52709140083757	1.38427662895751	1.90005810509939	1.60759816628369	1.39018720136924	1.00813914569764	1.49945461875016	1.4807879159281	1.39812397908564	1.4559902309107	1.32808699998714	1.21453466434515	1.10120290364882	1.07887747941175	0.931626790978254	1.08001112145312	0.776270356802641	1.93482674330009	1.42164788423433	1.5729445903863	1.45254178859891	1.14096154253315	1.49454903224722	1.53103930226386	2.00916245304402	0.62542822277298	0.807196839967658	1.08178554947528	1.39261576627404	1.45408704088201	1.32695998389688	0.878513277484601	0.882363797560383	1.49777392430932	1.56169334896931	0.553890851689922	0.927554380978008	1.1966369367507	1.51713592854142	0.835131166953881	1.15356102438836
"ENSG00000152952.11"	1.53234990152252	0.909947728737754	0.954603688890249	0.616573912070084	0.645772111719314	1.25228363526528	1.38259961229652	1.19636340288765	1.3587176220878	1.68028568284154	1.15230387207894	1.46690382049734	1.03273939044802	1.21455109456143	1.70294485800813	0.106494504783581	1.03877094478189	0.627450960459635	1.14529162566357	1.49233818883212	1.36376322125632	1.74508929203741	0.86105124689519	1.94411436711945	1.1269823598669	1.62590348312861	1.32555955570582	1.06538198802634	0	1.46050276166203	2.1490570919923	1.45309869991306	0.818434811360419	0.924906473677405	1.34173901610048	1.33406938307766	1.41931806602214	1.16146499553163	1.43322200490861	1.30907888348714	0.622084722685863	1.64836178297474	0.850718666824909	0.983739817094948	0.302966946745037	1.01209228864052	0.731893320326712	1.32674506842743	0.0675591914013452	0.107059254448998	0.846097041894192	0.588338521657653	0.929858879662208	1.35771103225499	0.88533822480715	0.921975122310261	0.350771591602296	0.956005587989257	0.919863443347812	0.949543159840604
"ENSG00000198121.13"	2.00290437741919	2.10681973224295	2.19929885111271	0.488284797766967	0.277887900221279	1.97542421706883	1.23084244233234	1.78430858629475	1.83339075001869	1.26828597512079	1.41295645024469	1.78730078244125	1.56673688654603	1.46668180133756	0.157526980752289	1.49389609361155	1.64366750209585	0.544265651078154	1.51376816179173	1.5075894934508	1.49396378248383	1.78381376361655	1.35067376965624	1.85893066292177	0.97254908174155	1.62581970958394	1.68576874956144	0.39978699653347	0.396810555171957	1.68751382061272	1.57525610882157	1.49797725939741	1.37968246556423	1.47833676019903	1.35735062994189	1.17965777065687	0.739687497642258	1.14767359751551	1.05412466746496	0.214286178595065	1.58623530817738	0.93477128852951	1.20783632426645	1.13136015402902	2.06407330267477	1.54597123705998	0.807995213068001	1.41723491360038	0.466376711249068	0.375648855552877	0.58797239565771	1.06648891405845	0	0.924817772481581	1.17101201552031	1.01249355696977	1.89004362901353	1.1490293715558	1.69099658418222	1.82280493450044
"ENSG00000019186.9"	0.147991890362583	0	0	0	0.277887900221279	1.03192449534837	1.83204801913201	1.1443628162376	1.50196899975816	3.03650173504009	3.59914373720079	1.573863556101	1.06359617879381	1.43427931106774	1.40770048308725	1.23755558212444	1.07932908190294	0.892810125690837	1.63377766152084	0.669517646053544	1.80827068002541	0.976857777836422	0.971028137051387	1.67102202061129	2.53188915666276	0.756300265501326	1.15601298358052	0.39978699653347	1.66706767917987	3.33110745479084	3.44059551242983	2.17808037962894	2.54227686004258	3.09528487398505	3.04991855026143	2.0271393413044	1.25354745693611	0.149320060607288	0.714747524971491	0.310006608913649	0.881033298657167	2.06465705655508	1.3799393478152	1.97184204240301	0.793158725043261	0.691615443799066	1.85450359158851	0.528329376543713	1.93566214684272	1.83055251537917	1.84324781600912	1.30115981341293	1.59049783853748	0.677983222788774	1.19387461610281	1.42977058203776	1.16703204500945	1.09859505585198	1.53502513009732	1.00738442783149
"ENSG00000121073.13"	0	0	0	0	0	3.23633307424116	2.41275320002437	0	0	0.908054685276098	0	0	0	0	0	0	0	0.592623690746165	0.517859394258458	0.445356613399349	0.11465169507942	0	0.229385778978969	0	0	0.655213988619708	0	0.177118333017379	0	1.10723600140069	0.616067814967533	0	0	1.26646204144598	0.155963532241116	0	1.14292673842556	0	0	0.170813287973152	0	0.654674690947973	0.914237388541322	0	0.623681472543149	0.681761059831277	0	0	0	0	0	0	0	0	0	0.0932102366320394	0.272876790231057	1.02444425900802	1.28194409492362	0
"ENSG00000185842.15"	0	0.742585080682789	0.632820502083005	1.52820659508243	1.69675320294549	1.96883201296027	1.58258903064383	1.92924487944871	1.33840169087376	1.94021071539567	2.22954196459739	1.95485048223408	1.78274764267663	1.53788635902656	1.40949298188982	1.89525229656319	1.71481034853639	1.63168468674838	1.52799841438056	1.59217807465882	1.69466640262908	1.79955977331227	1.60247672967535	1.59410081683549	2.01243833015519	1.41970834589101	1.99540004803467	1.5793234308612	1.96888004263548	1.49364259798564	1.38556360575784	1.75404724949773	1.68533028057798	2.15337198308171	1.76074162357249	1.57186168019231	1.47656176352325	1.45663367166902	1.7893303574192	1.72927264843439	0.142537776473333	1.15369304011209	1.14260697988832	1.72318494961309	1.26229221395373	1.66471969107387	1.52666216074549	1.35233387623817	1.59078629544476	1.74785633664256	1.6845440119486	1.17785196772482	1.42522513537034	1.71547669712309	1.55979628069669	1.63124742243268	1.14472135054762	1.48735634564912	1.12193578917475	1.13221668463673
"ENSG00000150760.12"	1.12975838024257	1.32539583201636	0.942023142791776	1.35802689828182	0.937652693718226	2.29620656726466	1.56128497123478	1.22861770670376	1.31728944111038	1.77252516229978	2.06915486558146	2.353775623013	1.56678639616985	1.71960355161694	1.73982484616374	1.79750634918902	1.94094247371076	1.64247544455353	1.45427689694591	1.29588927470511	1.24348029938198	1.31681828892741	1.43993043144413	1.33957160824659	2.01728613683204	1.84042945303368	1.84828688021823	2.27078538639856	1.60934737448825	1.52319817121409	1.20985199159037	2.26356553320137	2.36148398403792	1.49904702264086	1.20726055363141	1.24746227389478	1.06699850909796	1.02786207230198	1.6443577673879	1.89326362192218	1.10001153980286	1.39064533540018	1.28813616568135	1.41345095771949	1.46399669937449	1.57396343294678	1.648580515808	0.487049644780502	1.8776092474838	1.26644854795561	1.4701468389172	1.16068222390317	1.66167447017706	0.938169858026523	0.894891628546642	1.99688815635706	1.96306641104204	2.10590039318772	1.85323523798151	1.80010004132587
"ENSG00000115760.13"	1.18370956447853	1.36503129069075	1.28949121215055	1.40410234117621	0.890223781254803	1.54900308370547	1.52233423068441	1.37864382957593	1.60767105486046	1.56775542993344	1.60339538248457	1.94967273037214	1.5576832381859	1.39967959976724	1.42768352158268	1.63018750459755	1.54261130379438	1.4708506623986	1.62320665915412	1.51653270600047	1.64266942395533	1.64190487105849	1.46213561681477	1.53040638762169	1.42714235229556	1.61495757232417	1.57787270555135	1.66842014511816	1.54366773556303	1.59326863055325	1.48931310994948	1.37021913615315	1.43666778644201	1.3549645811077	1.46587324428372	1.10863393203364	1.43038773982851	1.5021257297191	1.5373105732384	1.38643191474779	1.5591735759262	1.59283514569485	1.45485807484583	1.69702281875947	1.4513499189526	1.46799146088275	1.60448699770457	1.35984403630032	1.48282335403692	1.30382942171553	1.33600128519219	1.54675537427196	1.25152217209589	1.3764329080775	1.22975695132219	1.29442651189907	1.04476433467767	1.64657747248959	1.386259750797	1.37229812587173
"ENSG00000173889.15"	1.45710055512497	1.37182755144701	1.49558188855104	1.28155413882406	0.937652693718226	1.40827103977707	1.41636737363756	1.53586666027574	1.78227512610697	1.67563541266203	1.87839164364798	1.71224786380687	1.71750632133428	1.78867186150132	1.40062675723308	1.54892146830217	1.47014435495434	1.63666253716019	1.81408904694551	1.44876302016514	1.46514498997176	1.75573673979804	1.84844653550876	1.9436948716298	1.45580535961121	1.69089199646585	1.51042112791905	1.58466918550747	1.62203554966069	1.58589823298647	1.41282965772537	1.54699847152314	1.28242130331193	1.43560574385378	1.56917371827901	1.33795357423536	1.40336717196749	1.38918609777325	1.53183939356548	1.72677041947937	1.59102525576529	1.38104177793444	1.61253553786845	1.21200305416707	1.45888612691878	1.28491256830803	1.54645111199845	1.74477114357106	1.47477137513576	1.27796180289282	1.40607437960328	1.91740240605768	1.53262785495305	1.16759125691102	1.5080601657094	1.30610631477661	1.4380152522202	1.40066408429734	1.2893088469329	1.38420589466295
"ENSG00000031003.10"	1.60814715786404	1.19296197026423	1.07139257788462	1.32186012871618	1.08804936463598	1.62141318380347	1.49494467592348	1.51667604890772	1.61702138340428	1.66051906259652	1.82482768332032	1.64226154293761	1.53823613102377	1.58918989707146	1.61434978729155	1.75148296127309	1.5520488289156	1.52460889107015	1.64821816405411	1.53591013102829	1.5908215138899	1.39343333748958	1.81142251147959	1.91258091767772	1.62828200741856	1.58941053020164	1.89073218977826	1.6656759807923	1.32642790906561	1.65399733140491	1.48765356651368	1.45119962678346	1.36525146173003	1.3784667482462	1.49077935404377	1.45701451007687	1.53287716160608	1.5712687715283	1.56302283166338	1.53814488223603	1.76485006140196	1.42652647324923	1.66735650073827	1.58860656840951	1.33319175232036	1.1390890566481	1.33845022686579	1.52331105057611	1.08491568605674	1.32037173171511	1.33333809816863	1.35340960500275	1.35043680749083	1.31254751970337	1.61658932411049	1.17125971517187	1.40612362950518	1.3421932428389	1.00680691958134	1.43708040934967
"ENSG00000113643.8"	1.70151098399116	1.48187782692325	1.38023882568505	1.56337022965282	1.10792742325006	1.60626951183223	1.50572713830571	1.54442291433528	1.80225053077154	1.74602774566251	1.69179366658874	1.70440669912836	1.58965670298161	1.68959255846167	1.46755640276091	1.61544757609364	1.66766868934831	1.79125964643557	1.45644037403043	1.65086775927895	1.61176079932487	1.42807101217622	1.57827914731292	1.66175144112185	1.96123529901778	1.9202169226476	1.93123411642051	1.64669123502707	1.53367367331848	1.67332447138863	1.28006113287101	1.4344590051661	1.32621518948256	1.51198413639092	1.38644541322496	1.43610740473328	1.82865885128602	1.73593101595785	1.38647402769695	1.52537564130631	1.59786869026076	1.5889862538573	1.72787478756504	1.40026949183485	1.31370020913698	1.22468890149668	1.71344466874616	1.52670765984554	1.45745220470868	0.981129337951938	1.47363456624317	1.27069291698333	1.28804361316892	1.32266825191104	1.57746618160724	1.01347580819197	1.43605467968267	1.25495790051431	1.41774880061748	1.22942029407964
"ENSG00000073921.17"	1.32502876801678	1.54411137006827	1.61633246283092	1.0410498513141	1.05504704171954	1.94033748013625	1.3510582920524	1.66150156252383	1.67959793750455	1.88904777337956	1.48194860619384	2.15981739447599	1.47850523808859	1.47169238682808	1.69085348317806	1.71504189964651	1.43944519342129	1.58113440918835	1.88132581206126	1.74884484899004	1.68886009055931	1.62776031647003	1.94353293863128	1.84312957049645	1.96374743675425	1.49451877548812	1.8241019541441	1.53699878238734	1.70876445478085	1.57092165932768	1.39154670869025	1.75652762723082	1.44859897173276	1.36198833117256	1.40412558122001	1.51852261744527	1.45215594720626	1.75369371628926	1.64928867381757	1.599763978372	1.6120760390829	1.52866008080536	1.40446989334556	1.41851384203843	1.29377464292677	1.46072582658187	1.50709042279526	1.61309877160201	1.94530586313384	1.62703872360994	1.41582868492874	1.55974933109012	1.43337295355822	1.30113774887267	1.46043687525509	1.39297668722469	1.64900459298776	1.37903586287172	1.72147591433476	1.30640934980017
"ENSG00000106261.16"	1.47376719703708	1.41891170807182	1.23638865911617	1.25064375554365	1.47623689420639	2.25466408398844	1.74764130428692	1.79242895688008	1.5923659332743	1.365090390705	2.15538760576652	1.82551816483405	1.63602587714562	1.78555263553961	1.69872089704797	1.48296312081266	1.58501342655071	1.59622312860515	1.89037407465309	1.5889946891181	1.54599138020152	1.71324394203424	1.63312605884471	1.72606372768532	1.40072591639764	1.50689353651528	1.5790469405394	1.85838705146347	1.7050353345997	1.54460656386257	1.28736673818423	1.65238060315604	1.85166107603373	1.31810421077923	1.36023389166752	1.34740800737396	1.7084376029269	1.63349380843476	1.4335139403098	1.80881934724384	1.60145100857137	1.60688696923801	1.59038573035387	1.74315774684501	1.82041805807686	1.74388844542634	1.46822297917763	1.65597022952062	1.30006237066946	1.25295777744372	1.45977203592369	1.49409834548746	1.23888569645074	1.296496737259	1.09362486604483	1.28816856394191	1.60515847004285	1.70593280837344	1.46917675274762	1.72704892167778
"ENSG00000131051.22"	1.62755083329578	1.57957673824019	1.51723827133225	1.1977928143078	1.44175140539771	1.87937961728631	1.61651423109612	2.06335872483964	1.93983151225923	1.84808471910806	1.77481459825639	2.0354757850211	1.59601101368475	1.61757467102835	1.59653773959967	1.66201525796588	1.62317989004707	1.62325942113429	1.72291192568449	1.52590543527093	1.59211877391703	1.72129951939429	1.99204518100792	2.0036385161352	1.63535802670519	1.85304112279317	1.74847821455128	1.94004308140037	1.37192446661992	1.59126650667473	1.44478486229948	1.34590747308444	1.56342368286738	1.27709420206878	1.42140064828691	1.56395576620497	1.79367859550355	1.79968654535549	1.7061641746446	1.56166911110256	1.66547588830013	1.84546303409309	1.82458927274095	1.82310998543041	1.39541491355204	1.43321880398654	1.72329183557039	1.24890445636217	1.38563329454236	1.39026900927713	1.54468279324048	1.23281135462439	1.52520129907846	1.08098883476287	1.35061972511607	1.52953128366713	1.43446546587126	1.6686863597558	0.961226501539218	1.54228969234049
"ENSG00000082996.19"	1.40933209879489	0.942547556003591	1.15746112381979	1.82982793897106	1.2213616559727	1.67692241692339	1.9025324455468	1.65454125795718	1.80309766141652	2.12771902274082	2.10608842448854	1.72657975275133	1.72791905059518	1.88444344696691	1.68055718073763	1.77802873420167	1.72570501663717	1.99010951066229	1.79242475602564	1.2780146007907	1.80708259216467	1.49119350311742	2.07104913309267	1.35854041443164	1.82507820349104	1.91343184039713	1.79481319232207	1.37106671045469	1.96277081885047	1.78241704406593	1.83501880885434	1.96561672697032	1.50795698553242	2.02642538084995	1.90281584630707	1.14947410755706	1.59008333624116	1.48874627209231	1.60553520937158	1.66090558594436	1.62595333902086	1.71776035705807	1.87921662632802	1.84324224878812	1.56063249681917	1.77458280293409	1.9078660198382	1.49111516530174	1.51579687065716	1.08654651367327	1.6164443099258	1.59505822458174	1.59236709770952	1.59177967274616	1.3463934900847	1.27921608831116	1.39311090956657	1.67203239475077	1.23205942081861	1.06473097619615
"ENSG00000100852.12"	1.0836015968079	1.0611687995315	1.39471224871987	1.20865205032633	1.21500346647388	1.89387664711203	1.64719864221831	1.80068920611649	1.66758724172906	1.89788043870791	1.52804108541537	1.77488153816956	2.27191540316282	1.43156289504893	1.60877364306957	1.36758736595819	1.03709146589447	1.4613462411832	1.41255489401268	1.53603119376686	1.45794637531428	1.9381192575888	1.56185565601952	1.82196801881909	1.66388137058035	1.41244401857376	1.45192855743284	1.79082717338087	1.84923682430211	1.53906720875629	1.17962056841772	2.00465705604026	1.36562665221423	1.42684992122896	1.29609651245409	1.05533653156345	1.70518022136491	1.18059033419111	1.65394669233978	1.245441410437	1.58583286486008	1.52152149484109	1.1898344622617	1.74758099283823	1.60800103973432	1.46058242862445	1.36951620207863	1.39963559117806	1.55677276007572	1.3098193976764	1.77467468986227	1.61067990599697	1.953660531264	1.92200764217586	1.19633332698921	1.46837863697705	1.25742734866474	1.58419569315217	1.78844013962393	1.13266344403162
"ENSG00000146072.6"	0.547120325325652	0.421957651064872	0.821358668417267	0.593014026966119	0.799109318935826	2.13633926591565	1.62369856570222	1.54322207760686	1.48640729795798	2.28968533345098	1.61769478773758	1.84793148377994	1.80270447373256	1.78063870492634	1.77646125936916	2.03347185410445	1.64996804822393	1.91399009021094	1.88072692840145	1.45776752568351	1.63734625479974	1.5618529444859	2.0980554881685	1.87577352158382	1.4157754972592	1.43712967509358	1.62630153676235	1.62615259711537	1.39750227094665	1.45499095621795	0.917923627030613	1.41349685855294	1.2459458227227	1.67350414716792	1.59451908829124	1.42952235542173	1.28529454953694	1.78974641591068	1.40414755557147	1.34214272895785	1.75361392819207	1.50717678220719	1.07682437622098	1.59377103993979	1.94299313896531	1.31155761656619	0.943725930882147	1.31534970573817	1.7002568992062	1.94115039356866	1.94915633672004	1.50605656461182	1.33531785710371	1.26297226007393	0.994850293103369	1.31112511275729	1.83615770156506	0.957963859282339	0.959358140743339	1.11211601458309
"ENSG00000075420.12"	0.826812930450782	1.10408040358223	1.2277859530895	0.785675412131029	1.14985434147831	1.57754501622867	1.78133133011861	1.58484530434227	1.65585644506052	2.16014374120558	1.94178467731403	1.97851172498028	1.43800917751304	2.08969398651768	1.91496536800784	1.92330692728322	1.84950006204177	2.34325657596494	1.63594305244179	1.74041982612046	1.64541412354622	1.84655974684655	2.01291262055257	2.16556222506935	1.91602143414165	1.68452741752895	1.60830809721313	1.13477974675619	1.15022733317307	1.41596272867992	1.75256125984561	1.63884971565147	1.24051306336286	1.27923345535091	1.37442815755782	0.678043168123913	1.20387127621426	1.361685092829	1.53704343966122	1.55486620708151	1.56224508140331	1.54302539000027	1.15580065164347	1.46884266295723	1.72044488847753	1.62892759259883	1.10908717999087	1.35726452566482	0.948145915940549	1.37871372268824	1.5204365067831	1.96273130568856	1.16133438380686	1.28976926397687	1.53432344614099	1.33348467824375	1.55692820355579	1.27392626072628	1.5254138265778	0.56209467335212
