"53D_NCI-H520_2"	"54D_NCI-H522_3"	"11D_NCI-H1299_3"	"06D_Calu6_3"	"01D_A427_3"	"45D_NCI-H23_3"	"03D_BEAS-2B_3"	"25D_NCI-H1703_2"	"37D_NCI-H2030_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"46D_NCI-H2342_3"	"07D_HCC2935_3"	"28D_NCI-H1781_3"	"05D_Calu3_3"	"31D_NCI-H1838_3"	"08D_HCC4006_3"	"21D_NCI-H1650_3"	"44D_NCI-H2291_3"	"26D_NCI-H1734_3"	"14D_NCI-H1435_3"	"19D_NCI-H1623_3"	"27D_NCI-H1755_3"	"59D_SK-LU-1_3"	"32D_NCI-H1944_3"	"56D_NCI-H838_3"	"13D_NCI-H1395_3"	"16D_NCI-H1563_3"	"23D_NCI-H1666_3"	"49D_NCI-H292_2"	"09D_HCC827_3"	"57D_PC9_3"	"50D_NCI-H3122_3"	"18D_NCI-H1573_3"	"41D_NCI-H2122_3"	"17D_NCI-H1568_3"	"34D_NCI-H1993_3"	"42D_NCI-H2126_3"	"47D_NCI-H2347_3"	"51D_NCI-H441_3"	"04D_Calu1_2"	"12D_NCI-H1373_3"	"35D_NCI-H2009_3"	"30D_NCI-H1793_3"	"33D_NCI-H1975_3"	"40D_NCI-H2087_3"	"20D_NCI-H1648_3"	"55D_NCI-H820_3"	"48D_NCI-H2405_3"	"36D_NCI-H2023_3"	"38D_NCI-H2073_3"	"02D_A549_3"	"58D_RERF-LC-MS_3"	"15D_NCI-H1437_3"	"29D_NCI-H1792_3"	"43D_NCI-H2228_3"	"22D_NCI-H1651_3"	"24D_NCI-H1693_3"	"39D_NCI-H2085_3"	"52D_NCI-H460_2"
"ENSG00000134333.13"	2.62430457887646	2.41941682503958	2.29882236539679	2.53332757849517	2.28014199541754	2.74496956561684	2.53641480929443	2.21535453692368	2.94443031837394	2.54525813002532	2.4365966279105	2.23076047937791	2.41432510329662	2.1393938281641	2.54986292199031	2.44308228549536	2.46230158344955	2.39467676536238	2.57443047475052	2.52327370794618	2.56769468644986	2.27083130542439	2.37155005834554	2.53807241461321	2.5656219965841	2.56716405787741	2.69166935835984	2.64577551632602	2.52516276477079	2.84987678494777	2.81902665235834	2.68997934630735	2.47365188000763	2.93626951022655	2.52592798681147	3.01064413648403	2.46360661741117	2.70596578025666	2.62141865129912	2.7492653662863	2.6506615768702	2.77144799967213	2.83954356237682	2.35751917882698	2.76158110368697	2.75282305532449	2.64829078334096	2.50035065927304	2.68922245645045	2.6356909620694	2.67183900479279	2.78373116347693	2.81955724267996	2.60097071306669	2.50658187831744	2.67155767192815	2.47605805609045	2.44855480671324	2.84331894363557	2.67955809148208
"ENSG00000182774.11"	2.64306824392455	2.63565700756042	2.75512082585204	2.83310496647254	2.49748216808179	2.57331514915508	2.57712349039268	2.57169608529226	2.56450561801668	2.47956548100636	2.50206209358241	2.57243601922062	2.30175929740824	2.31693975165599	2.5203472617964	2.51741471507388	2.47902226132946	2.52658969565462	2.71492705764389	2.36833636173859	2.58140743382806	2.57510910436793	2.49023403007474	2.60302903188451	2.60079597447529	2.50903572385462	2.53350431074819	2.47093457307076	2.67403286463578	2.622921760273	2.73021544426773	2.82265579100636	2.73920075664713	2.81710963034043	2.90748087500805	2.84887189294998	2.45919519798939	2.75388043264862	2.69453049940578	2.49867324474637	2.46263149811121	2.71553126286291	2.62226419075689	2.58056367287121	2.54349900886078	2.66840380384768	2.63519718567777	2.44979601315059	2.45293304014488	2.54427831417176	2.4129858907899	2.79148435366957	2.65934715431439	2.86988873825698	2.82797976515666	2.54215196034211	2.36696433401871	2.72466518295138	2.62702574507665	2.69530243062959
"ENSG00000174444.14"	2.82750469396166	2.66950534890968	2.78386372100406	2.9601542802617	2.62865381109749	2.53113463124064	2.73083125989727	2.70112190227535	2.66607971921469	2.6316719076181	2.67264097927966	2.5868851719402	2.31650025885238	2.37673076965289	2.54897004638574	2.57450517714275	2.47932669450048	2.50163213701008	2.43944946213833	2.57677277340468	2.65849266042911	2.59165052738773	2.53400318900027	2.60504271701903	2.71174026258233	2.5400122318762	2.82802069652012	2.51055963859156	2.88752183375067	2.76645422930132	2.70085782788141	2.63953283855945	2.82694303553274	2.82996268062816	3.01749005542123	2.92734845987715	2.47371235276335	2.49380967301778	2.70026605082884	2.48288843991645	2.50043298251527	2.70914347312426	2.57575297588287	2.56195980533425	2.53719908713905	2.75089125737854	2.75683742267699	2.4929782817772	2.60963936344679	2.53227237327612	2.41562853693082	2.81078496795972	2.61530340915666	2.82235751698946	2.89279101903755	2.52495702104406	2.42228054585943	2.75002818369793	2.58743391873761	2.90373040044263
"ENSG00000213553.4"	2.92260899073598	2.5859239965972	2.81153992266159	2.83805975006439	2.78798617260494	2.79537321947228	2.66562976815564	2.73162977446774	2.55488031492548	2.73239660558438	2.73457659374918	2.51764439145758	2.28369766630726	2.78969443834715	2.5704562805907	2.67424090750547	2.50220199944693	2.53222193439349	2.68101999154367	2.42774493729293	2.70533695037073	2.64985631681832	2.68709956972519	2.70560884013477	2.80341690683811	2.62397009573375	2.7574725959322	2.31314656129588	2.76280190238179	2.80798641129985	2.90196932479796	2.69879827898682	2.74120262566003	2.81463256289287	2.95649921205438	2.77883791190874	2.72026679431475	2.86441866924717	2.87390202140233	2.69200771074979	2.73661047346535	2.7684421184392	2.57294758944303	2.6759714895529	2.60437049279282	2.71374988699694	2.73636592045522	2.46393721920429	2.55018907052294	2.68152319159321	2.58300409355585	2.75415919698672	2.68403417676434	2.87754038008499	2.89026774175026	2.5764183146679	2.67119658035601	2.57470945512511	2.66765373240923	2.95667408345136
"ENSG00000213442.5"	2.91220398419644	2.62924444398419	2.99459399486538	2.95082883156722	2.80028864673383	2.64191272042523	2.71987362023998	2.67631170712891	2.65620860064276	2.59420094118214	2.66796926039657	2.59992113762886	2.39549382913045	2.53135134602317	2.33841057894965	2.46755622876397	2.5480326378109	2.61481720057738	2.73324921484639	2.45040120796527	2.43300675284105	2.45481624669677	2.58435167997566	2.54883075573059	2.44553680791612	2.7802408229104	2.72372803290297	2.69463896813784	2.94573588104997	2.73473010384097	3.01936825086149	3.05208830327222	2.75604753998968	2.73664568174774	2.73481544909591	2.8949067737256	2.5500950041841	2.75679575571411	2.73007900959259	2.60085793753214	2.48533902057796	2.59679833791544	2.62279031024933	2.84747593181135	2.94160847272464	2.61384115001798	2.75022384489456	2.51627851157295	2.44675529597556	2.5992238438187	2.56858491344697	2.63125791122307	2.7170378510159	2.69059054257353	2.81468570258134	2.70816734688329	2.44678913483681	2.52393699099561	2.579369627101	2.70428474714661
"ENSG00000142676.13"	2.67593351003112	2.9372398116837	2.79123179873286	2.76571464663856	2.72723074838383	2.67640761551208	2.72920301041445	2.69799675784861	2.49803176195304	2.61845964770553	2.62598832268119	2.61844172114038	2.19728236441321	2.35734753266639	2.37158510680961	2.40688952078922	2.58932356272962	2.60701811810356	2.68640902464489	2.41621140379022	2.63310997091288	2.42933673579767	2.70948313739456	2.63260844803415	2.33832702403021	2.72210363558418	2.5041421708578	2.46029322948187	2.76002919502376	2.4336825366024	2.80084459074819	2.61466210060569	2.70530654044218	2.76955464582968	2.7012489752284	2.67552445850569	2.51086869814705	2.58002250585153	2.59910101834403	2.77494354395364	2.73608844863171	2.58582548775891	2.68324780138924	2.53801893504972	2.59579718519435	2.7887798559113	2.91647052928161	2.73599673612362	2.28176153314472	2.64486875527661	2.44689889479144	2.54580358627814	2.71771146646216	2.53184385084762	2.68239483839259	2.61362809245568	2.59898081845145	2.76816639925632	2.77275193743962	2.69875658382193
"ENSG00000149273.14"	2.70120971507891	2.6636920867669	2.70184052081213	2.83492808977792	2.76484816929598	2.77069639668862	2.66146854515257	2.59785628867147	2.38304873401115	2.49342297017445	2.53098289421564	2.83908375170928	2.35600371382405	2.31030288135125	2.40762285851531	2.5355927098464	2.50492400852813	2.38461865491426	2.49931551419262	2.66359185998825	2.60020287103549	2.46859439694854	2.5567886402823	2.58299809706826	2.49339721344921	2.59250547853465	2.65282831442307	2.44224381018578	2.83988477706068	2.78174570126684	2.89759796698633	2.84630658935505	2.70558596057994	3.06204523534601	2.57377790218534	2.7907239905148	2.73630199351499	2.75342844311246	2.70300247392412	2.93332433460229	2.62632818448806	2.70588001457274	2.59593485159016	2.55663611413031	2.68197618995991	2.8337372286801	2.84873562110484	2.70105268184576	2.45216144922127	2.55663411323529	2.68740385809013	2.68243417853714	2.57844402752557	2.75984189193609	2.63030567916489	2.69493973435147	2.77672169989272	2.66431857948896	2.70709267124999	2.64815110665859
"ENSG00000011052.21"	2.80052219322402	2.79290698778139	2.96025068281039	2.58755940765694	2.74486733380801	2.75730228709498	2.7011036630238	2.78775384860751	2.50263630570037	2.49402877119189	2.50956419436055	2.34250570707663	2.29483379435441	2.53198658811864	2.7036473559653	2.63135432978686	2.32009230082332	2.43386860087822	2.68045138047575	2.54603413958746	2.59658994715276	2.55605201236896	2.42112479320985	2.64558772629466	2.49256769315671	2.60010366323268	2.86483136319745	2.46675549128189	2.735740498965	2.67277069166858	2.78135778669813	2.80183168996954	2.66968229700634	2.63242996160634	2.74879277482642	2.46344446087814	2.59499065706687	2.58534147325357	2.71902251533424	2.61570462786607	2.78410368930825	2.89307847350256	2.79587096045385	2.5267816178382	2.63309146041262	2.52713871568822	2.70503070329377	2.74084705344167	2.6428798828248	2.64669953137041	2.63901375755678	2.7701660263818	2.57419975551026	2.67433816836458	2.89758886750186	2.53806076904425	2.92611500958125	2.89975941034924	2.77461549462245	2.75272503087622
"ENSG00000243678.11"	2.82287510572525	2.83210615582535	3.0253394777528	2.63559013837983	2.77272782357314	2.79149683672375	2.71916605566327	2.7988731531935	2.52223057235537	2.52275626509792	2.54684334951845	2.36755695166557	2.32506231936362	2.57503982716818	2.73416868055389	2.64629004085034	2.37188880478923	2.48530094824493	2.76239910474593	2.57740133107338	2.58080170281478	2.60569554945945	2.47864131625759	2.73938376079541	2.54622704802608	2.62796846691304	2.91712755539814	2.56110693331239	2.80525207962181	2.69773528024629	2.83804174372284	2.84558460273137	2.70381458804092	2.67477661181896	2.78719416984592	2.51754940741484	2.60964383812167	2.61440149573391	2.76293677577028	2.67379361851344	2.81582791630636	2.93829338918212	2.85728397447477	2.56787953454211	2.68947831871105	2.56881834755919	2.75382457576739	2.78151231129486	2.6727846826895	2.66977270743721	2.69097439282086	2.77795070830756	2.57660617333161	2.72170535321082	2.95920418298302	2.5855997674606	2.96823653822591	2.95006270949501	2.8377277192003	2.75037709689961
"ENSG00000181163.13"	2.97267557096146	2.62348681400425	3.00555554555059	2.72009344873186	2.81255968711606	2.62646901510918	2.82408725772651	2.89160472389995	2.58278644561594	2.46899056579352	2.4533777366785	2.20606415691375	2.11127291131534	2.35292185018527	2.60102706462348	2.35171203392469	2.50586732742875	2.55316845637437	2.74458881295493	2.4003649619769	2.24531078365903	2.44053356877684	2.42781828737496	2.72058125893548	2.47033655451443	2.61467998950515	2.4592009902524	2.38462636789931	2.81666643273278	2.72309458101743	2.78254103595769	2.86492520385695	2.56273905084762	2.48596527958423	2.84150152040582	2.62620318883853	2.46883599237673	2.41556720986838	2.83748801057013	2.58684717313945	2.7443573828464	2.71592933185474	2.48057548734731	2.5994884761965	2.51291293407523	2.92533410653907	2.93215678555474	2.72031286549862	2.66639120490228	2.45452367543483	2.5422788080318	2.75550444369923	2.85053343112293	2.56884538815472	2.65877503404001	2.6985948791589	2.70710448673923	2.70287410349387	2.69078718208711	2.99053124155235
"ENSG00000249353.2"	3.0408125815924	2.64582565078638	3.0348750119751	2.72808062591895	2.83189386298069	2.63131756927959	2.8911686439066	2.9229345387443	2.58639073443246	2.5330670251901	2.52137639148791	2.24465808849683	2.1273085975399	2.36854679411029	2.58952335481732	2.37940843864979	2.52455607396656	2.55549629642738	2.80048090026112	2.43119703382222	2.28486844805181	2.46259056369386	2.42297958457666	2.74206563008664	2.47795793306668	2.60780100404003	2.45961610655271	2.44026165381203	2.84953638383438	2.75706212394784	2.81642690288217	2.87594598896877	2.59436458811268	2.49848732276305	2.86430671342705	2.65083772596599	2.4638191634701	2.4459168857159	2.8878405981357	2.62873610287088	2.77105085276606	2.74208647188224	2.51714911264691	2.6226950459388	2.51516284542305	2.952109635233	2.94695518658096	2.73808141131342	2.70245900371174	2.48205045785434	2.56983276920895	2.75626803639944	2.90685271121864	2.59676739952838	2.67362633834843	2.73671868182737	2.76417369909057	2.74830597249538	2.71487900986019	3.02541626482788
"ENSG00000156508.17"	3.02768283231784	2.75462626867935	2.93492987053922	2.77027034236125	2.84540083268511	2.82454867845417	2.80165304359038	2.89523571452113	2.5539891322098	2.94433006287789	2.96271703783862	2.60970313838215	2.323619543774	2.46394859624907	2.67956379981409	2.43645145490167	2.5831080757699	2.41579863999763	2.59010232705823	2.32403760552999	2.08266076755263	2.32933364462078	2.72843414656604	2.52996946605597	2.75213005243702	2.62620436021344	2.61105259279717	2.70919380503802	2.88734196718464	2.85296524670608	2.69987597001784	2.77894321068208	2.7849473683139	2.52303166524995	2.69485187707152	2.72501801434421	2.37126407785166	2.48788297998988	2.71510817983113	2.51941902895907	2.86109902077063	2.74147903004889	2.55973562978591	2.43699740579961	2.6478347988723	2.59598554666262	2.67875824655743	2.76302694059666	2.59861564818559	2.51323424776935	2.27382170940786	2.57863331464547	2.60738060382704	2.5772806451416	2.71959173604282	2.64337879601823	2.32988450320558	2.73338871736678	2.63836713065552	2.79876809933527
"ENSG00000112306.7"	2.80808947377941	2.64760966847092	2.90594652398036	2.81857033784773	2.99881449186101	2.62721435929327	2.56554731154092	2.97196344039549	2.67718683122383	2.6525596877197	2.67374415627873	2.71167990606642	2.34136323143001	2.60476741440098	2.68590361737313	2.38093568818234	2.45182955487659	2.34490457243837	2.63673421780222	2.65467171604975	2.68634683422052	2.28510654714315	2.6008619827838	2.49497128671048	2.79545314785357	2.66289109372993	2.36624199505946	2.36589085744686	2.93421784879396	2.84679338916567	2.70430799916573	3.12747239318064	2.8827168525566	2.7369442273162	2.85208423344771	2.81438753617184	2.78011083782245	2.44358843783864	2.44690146379654	2.56484596205613	2.75112900923995	2.67082147976512	2.60612918811546	2.47010428278581	2.60766606047074	2.71895883882627	2.90180125821137	2.71409567983503	2.61182271844562	2.69016035823247	2.6902702942595	2.63663019620982	2.58890361347321	2.72699721963803	2.86707044227146	2.50905667662887	2.75143624718532	2.64641368302871	2.61488080595271	2.84717091784697
"ENSG00000198034.10"	2.78160538667923	2.96696018581391	2.93701207858163	2.68644495291313	2.77378691578381	2.8542822669713	2.59357236228946	2.87004699027858	2.45327579193293	2.67013838581181	2.69333779535872	2.47479435548361	2.39328985306578	2.26151411379162	2.55348775650924	2.53643766564775	2.73486909368762	2.38695182452927	2.71246837793307	2.3399099406558	2.66989985124979	2.31390392404292	2.61950163166873	2.67567704630992	2.86833153062942	2.45150251606974	2.38637836644012	2.57542219452536	2.81080300013827	2.89133648245159	3.08865387148441	2.83640443056293	2.62992782998048	2.79937639026956	2.71568097126955	2.59303990958709	2.87996447495255	2.8316493484161	2.61629352484837	2.76893972003131	2.67657982957916	2.855199914833	2.50825941861094	2.69643545694987	2.82573606156364	2.55733110015403	2.72937663883506	2.70444999301129	2.46744665801791	2.53940582134853	2.79046003358172	2.76628788256336	2.84898563878483	2.77772709122164	2.62839899516601	2.64886349678868	2.22497262591265	2.4266749544417	2.55548403974546	2.97071744959921
"ENSG00000215030.5"	2.39823121138207	2.44790651525735	3.01533727675725	2.87918074650751	2.62543934532225	2.30890913642629	2.82866831299307	2.42481434270535	2.66523594353924	2.33796517322672	2.35039943051075	2.65051337429139	2.49894761051838	2.26970898847689	2.43129039561807	2.56287608166609	2.59731561734849	2.30393851526149	2.64596947868545	2.24163381465478	2.21247669119046	2.63739937187653	2.779572810844	2.45479451755757	2.56119517492994	2.33836978297794	2.51322885979687	2.61674091389808	2.64132789883703	2.6960405529876	2.93287741517633	2.88897863423903	2.57571564342428	2.71793651844136	2.85608039093695	2.73137581502021	2.51618318204267	2.41482533981243	2.39856430148232	2.67178126152688	2.41591321974873	2.76174162557024	2.69345176977632	2.50872091887328	2.70549605454587	2.8311654751247	2.78425989211716	2.64445137254632	2.36908264572548	2.56937367557178	2.35305122236542	2.58754557900561	2.74116160474657	2.63459084159495	2.99803968517273	2.68110662602949	2.49142480090041	2.44870401715263	2.63097812551628	2.68463090861728
"ENSG00000137970.7"	2.78479741940107	2.34525987384503	3.13195662987356	2.89578678037451	2.62711407270077	2.32178484526827	2.61798209613755	2.64439935420724	2.5706585120622	2.55490467077748	2.57531941036519	2.50894859122878	1.938035419497	2.11521244845844	2.27248706115648	2.55867004245533	2.24009341735595	2.40147861443539	2.72769022867263	2.63723330659876	2.67768570944061	2.60266165007709	2.59905313538802	2.5826184736604	2.90962165755526	2.57418869103652	2.62771651146749	2.78647566408386	2.92828579082309	2.64439927129518	3.45578658411538	2.57202550765225	2.70994267727217	2.7631665947335	2.863365485978	2.8792168166699	2.82658410441581	2.65253720056961	2.57551638391875	2.63821603192859	2.51868701006435	2.81706430114796	2.73756552593603	2.71212082760017	2.51615533549476	2.84329270796729	2.95369170594346	2.87911686456731	2.54671597784894	2.76362513800705	2.6408999642529	2.67801700625938	2.65053629393479	2.91083711096287	2.62767218409802	2.66342267827321	2.93164513496174	2.62521762365551	2.8083896194714	2.67586795006657
"ENSG00000277108.1"	2.72879962706589	2.18447938918588	2.85676374950233	2.97382653361066	2.60359228263027	2.66201098510677	2.63269607349148	2.67044133663716	2.22046747782988	2.54738049502141	2.59613556402077	2.36878680280047	2.22453688388148	2.56856433413723	2.3317106115237	2.88089426381163	2.51979751958666	2.31434905228783	2.09219357306477	2.40562581727806	2.39007037856577	2.5078867537556	2.55235761815573	2.41029201812056	2.71410233662885	2.78993423290445	2.76867201894322	2.5219140196465	2.74151406805669	2.6638486040355	2.9318643058507	2.70815985155032	2.61129444727146	2.86034838405703	2.91386346221087	2.21080507741849	2.70630417102781	2.67954002523779	2.50033400606389	2.30282843670404	2.53644366996879	2.60104806373295	2.47508270541462	2.40269898927265	2.78568868936061	2.79163111403188	2.77284322380723	2.59794127021404	2.22636014072867	2.59196919923291	2.51194985717075	2.80320224752781	2.5449680081013	2.61477026939932	2.37154666224377	2.36705409478348	2.76282997927138	2.47830214507409	2.58903527560245	3.13602488972048
"ENSG00000161970.13"	2.5844037293006	2.35885453189924	2.90802234685243	3.00076846230806	2.7884784271135	2.71508820262088	2.72004985937711	2.82087286551776	2.45114838836503	2.59054459805844	2.58895621949328	2.54603996161598	2.30986617797533	2.31848593133994	2.31068243750207	2.55978286910066	2.58448034321597	2.58127418787355	2.53800903236001	2.36440904952758	2.31050272574496	2.33799600733342	2.40025384315079	2.50083012192313	2.71416717993292	2.4337656575029	2.57920838813979	2.55294721354268	2.74748719674104	2.77333208090643	3.10810681684701	2.66634706329664	2.63197550332824	2.49316355757239	2.85070136754297	2.66123442587155	2.5481609253147	2.50390526154037	2.34240150811631	2.77534932797448	2.69301069285062	2.60195128472049	2.71385103936704	2.65203382547245	2.91254500057127	2.78759660572475	2.82735797467223	2.70618745097795	2.37102035068641	2.552322485555	2.27952276526021	2.83111432344924	2.66820062893572	2.58139407420194	2.45001193273004	2.38475196410284	2.59279670314724	2.78641053614584	2.8185085920806	2.92766045665241
"ENSG00000110955.8"	2.62596997724112	2.45043523522739	2.77060511000435	2.81000592373775	2.87931713264666	2.75622624067792	2.4296963240299	2.60766829885178	2.49712881929243	2.41392568153401	2.3937016049118	2.70632783804179	2.1554563906027	2.4874376414606	2.61074053520631	2.34102214390204	2.37968337988588	2.52885435437392	2.45147589515659	2.59538151796444	2.45873915842867	2.5958849847935	2.26553146140715	2.58569132556577	2.8146851764436	2.5575091275038	3.20382035566861	2.86379952820067	2.52700544167594	2.60638165703423	2.57805889249689	2.60076755088859	2.47538393699085	2.66681251146273	2.91865340336183	2.51178623862048	2.72341711944347	2.56974469940512	2.46271314559987	2.35623123545606	2.5102210100011	2.4868996464574	2.41095752539283	2.7363457206367	2.61894759621558	2.60958973713391	2.67667761064665	2.84148464107483	2.49901338732601	2.64513487797877	2.64259250416424	2.71752124844169	2.67660863500739	2.68817331329396	2.5218935896204	2.45927262230365	2.63408176668298	2.44138232250905	2.48813755910261	2.90101421223722
"ENSG00000111716.12"	2.38562059446605	2.72730353105379	2.93769497054197	2.94081219241343	3.00191712107578	2.95791245282033	2.56533995075096	3.15845122551271	2.70545989642536	2.46085364429428	2.46964116542	2.39343761052109	1.95770252324299	2.23653100581674	2.66482451534563	2.6494162405112	2.5066803296304	2.2892531815296	2.51249738762137	2.25680792661044	2.39785949170608	2.57789874173014	2.37685709996725	2.71062391403068	3.06886695105213	3.29486130058766	2.89692985364228	2.53235146314712	2.54767763319148	2.72097185059223	2.94650841498459	2.75981475372558	2.85551599458987	2.75991039714855	2.81148074386395	2.3571191725357	2.69670513562934	1.9956851960319	2.62710497621012	2.47834728643907	2.90932203148887	3.0364733673634	2.77149946841365	2.45398754973796	2.48649488781745	2.53903736653935	2.88620500239181	2.92741931500498	2.51857098060852	2.83852391327234	2.69280184067772	2.88546091351208	2.5738085464975	2.53617182005394	2.75541304115384	2.63195457856873	2.42579945413376	2.43663423982054	2.51740063893678	2.83811603805514
"ENSG00000234287.1"	2.63803465631085	2.61848333333716	2.6152755766214	2.6584693907155	2.71927583317071	2.83712420446779	2.34762950331157	2.45543659964923	2.57256914063791	2.50063947948789	2.47918646593922	2.73505850856107	2.25009542487107	2.57073399148565	2.42708444153183	2.6169165698228	2.45501790447346	2.39405876074944	2.59749407966092	2.53703738521905	2.51271960773488	2.81107927333992	2.53661043987535	2.45182939497658	2.58265379447329	2.58814747157845	2.98608182545034	2.54129560783216	2.90799548060455	2.45178884498273	2.69417507237976	2.56787376438438	3.39824408685306	2.69764405150867	2.71045642405268	2.842943694993	2.8685393317429	2.75091050182834	2.63213932675463	2.48450259983161	2.47201866360547	2.44942387875229	2.65469325811234	2.48718514620826	2.71721096154167	2.66701075487651	2.53645820098641	2.31829178307846	2.40538240911899	2.50302121097262	2.73972122338902	2.56295394369404	2.48656699910174	3.01140689658227	2.70580861254397	2.55781692698066	2.7927572667214	2.47418241021561	2.82749897068556	2.68265070096649
"ENSG00000284503.1"	2.69193894690731	2.46488066285763	2.47789289217746	2.65860273690217	2.7183365176548	2.56792322788233	2.62601574592698	2.39190959185389	2.64409258488363	2.58355329767403	2.89333161295303	2.51378940956635	2.26849092470979	2.64019245092221	2.82429843550885	2.81798980053909	2.59000059216439	2.60881610748251	2.62791733827169	2.71237522138489	2.34730694700985	2.69697215322866	2.79550050298806	2.68369961621424	2.69444194237883	2.61554275934121	3.04016355151324	2.84162900053798	2.68489933886267	2.58645581947284	2.57838994011131	2.65388341235794	2.72069513294088	2.77337867321702	2.70847274338586	2.95247185176713	2.87291037064862	2.53380004650059	2.80627512254626	2.55969156979044	2.60262664241779	2.6460286857454	2.76698946282111	2.22626075359611	2.31597808515508	2.58735684336984	2.47072796853564	2.56557501597961	2.75750814826431	2.66498737085952	2.679360325627	2.58366161197075	2.58418593425155	2.72911210041136	2.85679124678657	2.61157825751345	2.51161852068597	2.63891879059385	2.76543145627828	2.57090642906324
"ENSG00000283764.1"	2.66719102751485	2.62138210493414	2.93814933057836	2.83680187029557	2.715495946635	2.72559320479785	2.64754190699117	2.73715929052734	2.56021118402744	2.35539718615641	2.43791790839112	3.00578257661576	2.45514789456999	2.95294667787009	2.68576701941717	2.79056524009659	2.59094301118594	2.71961658724619	2.81438376145971	2.52193088501719	2.94030306343658	2.65159378758644	2.7333369024227	2.69109839578448	2.76135755617952	2.61266510431298	2.6514438336178	2.7055746345096	2.72428892039468	2.61817758683247	2.71682354592171	3.04622354018428	2.9043802842308	2.71759019900853	2.67171955198274	2.84568535285762	2.85737617250176	2.79169454966677	2.87649310780398	2.73664383129929	2.39370362818871	2.74625833639271	2.67447547640296	2.58869932524994	2.59079013707677	2.66130112540752	2.95796668097011	3.21873485047359	2.5086005322332	2.77589071005139	2.77215880997434	2.80413096987517	2.57632426355246	2.71584413205577	2.56256307070096	2.51547371997502	2.76272014157731	2.43896220007616	2.68914467246831	2.5726260971655
"ENSG00000156482.10"	2.7670733219255	2.43709085421883	3.02385851054685	2.87005687631164	2.5579875922067	2.57864830944977	2.62736938784169	2.83723801608854	2.60879639796098	2.54060064043998	2.52476387193658	2.79970166358796	2.10467627398696	2.6529911443576	2.326074937157	2.6155356720504	2.54811737973911	2.33367863426401	2.81405573906591	2.59931348526379	2.8824244422286	2.78510310811058	2.81238255914012	2.83832610600291	2.90779354050248	2.67468915045865	2.6904834676141	2.81580922456564	2.97549748044036	2.72022077438653	2.69250591246073	2.89365115290621	2.58889826255599	2.88934845422927	2.66231466324723	2.90068683137549	2.89680922556466	2.82394098877783	2.83285087313901	2.67674933784758	2.55101538546154	2.89767833302369	2.75237668380971	2.68796071034998	2.64326135605473	2.81092847863622	2.88473635327853	2.92565006132912	2.72565413298903	2.82291082718902	2.76856915766629	2.65667835989604	2.64657580402792	2.93888389113454	2.7026234041546	2.73846450462213	2.71971627945222	2.74959913339262	2.95017688744221	2.62524171357708
"ENSG00000270066.3"	2.59547339940069	2.85569663761233	2.48684122609568	2.72644051243423	2.56420888123519	3.08085925420284	2.36713500483556	2.40077085134517	2.60565218257386	2.39689983459393	2.50298031446944	2.90669513770776	2.18311267835215	2.59138607754379	2.62129660685952	2.86709931132307	2.54254672940135	2.50029219715608	2.65958563681126	2.50638316672123	2.8587496923224	2.86972277155587	2.44994169549224	2.81979377917685	2.9099141586329	3.07690360115757	2.61301009480281	2.60273545119203	2.77727948738889	2.56075384779034	2.66667801602342	2.91887760620405	2.54670329075577	2.45656213051479	2.68984729036979	2.63239400647143	2.7202505366648	2.65787585674371	2.47697631353272	1.81971165562188	2.56387174994458	2.32624998966247	2.55255484688986	2.49654243806992	2.55686435330303	2.63631831721855	3.13390324271355	2.75458614121237	2.74420365479577	2.82354977839733	2.5629828569025	2.35247561752837	2.53902778208526	2.93983426597788	2.70997342690893	2.48405249397435	2.55909799748409	2.0936136882234	2.60536376443703	2.52709439102816
"ENSG00000278249.1"	2.60263391269799	2.86286529650159	2.49399660341012	2.73360573047074	2.57132839841447	3.08796757001551	2.37428301669489	2.4079211417493	2.61281311450182	2.40384698903417	2.51005903654693	2.91385384319853	2.1902445577885	2.59854641995802	2.62845816337913	2.87424773430805	2.54967119338772	2.50744828224891	2.66674863034277	2.51353956517497	2.86591842074488	2.87687149613703	2.45709501476387	2.82696158262917	2.91708398244122	3.08399724898899	2.62017132329334	2.60989626416263	2.78444618204122	2.56791285702778	2.67384126210679	2.9260476089764	2.55386165630735	2.46371583202459	2.69701133332116	2.63955599260138	2.7273740871859	2.66503878877232	2.48413115765047	1.82678239606179	2.57103089921821	2.33339498341729	2.55971348304645	2.50369832805247	2.564023186434	2.64348045266073	3.1410765967125	2.76175219804562	2.75134307301226	2.83071767468983	2.57014196635516	2.359622579767	2.54618578710979	2.94700467303446	2.71713812838686	2.49120772178433	2.56625693194158	2.10073487845518	2.61252468463757	2.53425182271898
